# ===========================================================================
# matrix.tsv -- the declaration BOTH runners walk. One row is one run.
# ===========================================================================
# Neither RUN_ME_FIRST.praat nor run_analyses.R carries its own list of
# analyses. Both read this file. That is the point: a cell that exists on one
# side and not the other cannot happen, and adding a cell is one line here
# rather than two edits in two languages.
#
# DERIVED, NOT INVENTED. Every axis below came out of the source:
#   test / adjustment / post-hoc / equal-variance / group-order values are the
#     `option:` and `boolean:` lists in plugin/scripts/eml-*.praat and
#     plugin/scripts/eml-wizard.praat, decoded through the same
#     if/elsif ladders those wrappers use to build the orchestrator arguments.
#   procedure signatures are plugin/stats/eml-analysis.praat (analysis lane)
#     and plugin/stats/eml-psychometrics.praat + eml-categorical.praat
#     (survey lane, which has no dialog and no menu item).
#   datasets are the committed evidence/csv/*.csv, mapped to analyses by their
#     own columns and by which validate/v*.R reads them.
#
# COLUMNS
#   cell_id      stable identifier; never reused, never renumbered in place
#   lane         analysis | survey
#   procedure    the Praat procedure to call, exactly as it is defined
#   dataset      file stem in data/ (analysis lane) or the fixture (survey)
#   col_a        1st column argument: dataCol / col1 / colX / depCol /
#                predCol, or the pipe-delimited condition list for the
#                repeated-measures pair, or the case label for Wilson
#   col_b        2nd column argument: groupCol / col2 / colY / factor1 / respCol
#   col_c        3rd: factor2, or the grouping column for grouped regression
#   test         the test-selecting argument, verbatim as passed; empty where
#                the procedure has no test axis
#   posthoc      post-hoc selector as passed: 0/1 for doTukey, doDunn and
#                doPostHoc; empty where the procedure has none
#   adjust       bonferroni | holm | bh | none; empty where not taken
#   equal_var    0/1, two-group only
#   group_order  discovery | alphabetical -> emlGroupSortAlphabetical 0/1;
#                empty where the procedure never calls @emlCountGroups
#   conf         confidence level, survey lane
#   correction   Yates on/off, chi-square only
#   prereq       a call that must run first in the same session, "proc:args"
#   expect       ok | refuse -- a refusal that happens correctly is evidence
#   note         why this cell is here, or why it refuses
#   study         options | sweep | nist -- which body of evidence this cell
#                belongs to (Ian's ruling, docs/MEMO_TO_FABLE_TIERS_2026-08-28.md):
#                  options  the 624 cells above -- the plugin's own option space,
#                           oracled against R packages.
#                  sweep    the designed shape grid, k in {2,3,5} x balance x
#                           ties x variance ratio (validate/v18_sweep_parity.R),
#                           oracled against base R in run_analyses.R like any
#                           other cell -- no new runner.
#                  nist     NIST StRD certified ANOVA datasets
#                           (validate/v19_nist_strd.R). No R oracle: compare.R
#                           compares the Praat column against nist_certified.tsv's
#                           published constants directly.
#                compare.R's balance invariant runs per study and in total, so a
#                row cannot escape by being filed under the wrong one.
#
# GROUP ORDER IS RESULT-AFFECTING, WHICH IS WHY IT IS AN AXIS.
# Measured on Praat 6.6.30, v11_twoway_input, SPL_dB by voice_type:
#   discovery order    group 1 = Soprano   t =  3.9024
#   alphabetical       group 1 = Alto      t = -3.9024
# Same data, same test, opposite sign. The same flip reaches Cohen's d,
# rank-biserial r and every Tukey mean difference.
#
# WHAT IS BOUNDED, AND WHY. A silent cap reads as complete coverage.
#   B1 22 committed *_input.csv names hold 17 distinct contents. Byte-identical
#      files are run once. Collapsed aliases, by md5:
#        demo_3groups_b_input == v02_pairwise_bonferroni_input
#                             == v02_pairwise_holm_input
#        v09_anova_tukey_input == v10_kw_dunn_input == v14_descriptive_input
#        demo_paired_input     == v05_paired_input
#   B2 Two-group (testType x equalVar) is a 3x2 grid; only 4 cells are
#      reachable from any door, and equalVar is read only inside the
#      parametric arm, so (nonparametric,1) and (both,1) are exact duplicates
#      of (nonparametric,0) and (both,0). 6 -> 4.
#   B3 Scheffe is bound to adjust=none. @emlScheffe takes no adjustment; the
#      value would only change a line of report text. 3 cells -> 1, which is
#      the value the wizard itself passes for that row.
#   B4 With the post hoc off, .adjMethod$ is unread -- it sits inside
#      `if .doDunn` / `if .doPostHoc`. One cell, not three.
#   B5 Normality's .testType$ selects no test; its own header says so, and
#      says "both" and "auto" behave identically. Bound to "both".
#   B6 On the k-group family only the two real measurement columns (SPL_dB,
#      vibrato_rate_Hz) are used as responses. Identifier columns are not
#      responses.
#   B7 Refusal cells are not crossed against group order: a refusal on group
#      COUNT cannot depend on the order the groups were counted in.
#   B8 group_order is left empty where the procedure never calls
#      @emlCountGroups -- paired, correlation, descriptive, overall
#      regression, normality, RM-ANOVA, Friedman, and two-way ANOVA (which
#      parses Praat's own built-in report).
#   B9 Grouped CORRELATION is absent. It has no analysis-layer procedure: it
#      is assembled inline in scripts/eml-correlate.praat. Grouped REGRESSION
#      is present because @emlRunGroupedRegressionAnalysis exists.
#   B10 Wilson is crossed at the three levels the committed fixture itself
#      names (0.90, 0.95, 0.99) rather than at each row's single stored conf.
#
# TWO CELLS THAT USED TO ABORT INSTEAD OF REFUSING -- FIXED AT THE SOURCE.
# c0418 and c0419 are marked expect=refuse. On Praat 6.6.30 they used to take
# the whole script down instead:
#   D-CORR-1 @emlRunCorrelationAnalysis assigned .recResult$ only AFTER its
#            four guards. Its record hook at label END_CORR reads it on every
#            refusal path. Every sibling orchestrator initialises it on entry.
#   D-CORR-2 @emlPearsonCorrelation set its numeric outputs only when
#            .error$ is empty. Its own sibling @emlPearsonCorrelationAlt, five
#            lines below in the same file, initialises them to undefined
#            first, and so does @emlSpearmanCorrelation. On zero-variance
#            input the caller's next line read an unassigned .r.
# Both are now fixed in the plugin itself (plugin_EML_StatsGraphs/stats/
# eml-analysis.praat and stats/eml-inferential.praat): each initialises its
# outputs to undefined at entry, matching its siblings. c0418 and c0419 now
# produce a clean declared refusal.
#
# THE SURVEY LANE RUNS ON THE INSTALLED PLUGIN, LIKE EVERYTHING ELSE. The kit
# no longer carries its own copy of the library -- RUN_ME_FIRST.praat includes
# the plugin's generated barrel, which carries all fourteen modules, including
# stats/eml-psychometrics.praat and stats/eml-categorical.praat. There is
# nothing left to rebuild for the survey rows to run.
# ===========================================================================
cell_id	lane	procedure	dataset	col_a	col_b	col_c	test	posthoc	adjust	equal_var	group_order	conf	correction	prereq	expect	note	study
c0046	analysis	emlRunAnovaAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1			alphabetical				ok		options
c0047	analysis	emlRunAnovaAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			0			discovery				ok		options
c0048	analysis	emlRunAnovaAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			0			alphabetical				ok		options
c0049	analysis	emlRunAnovaAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1			discovery				ok		options
c0050	analysis	emlRunAnovaAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1			alphabetical				ok		options
c0051	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			0			discovery				ok		options
c0052	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			0			alphabetical				ok		options
c0053	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1			discovery				ok		options
c0054	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1			alphabetical				ok		options
c0055	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			0			discovery				ok		options
c0056	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			0			alphabetical				ok		options
c0057	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1			discovery				ok		options
c0058	analysis	emlRunAnovaAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1			alphabetical				ok		options
c0059	analysis	emlRunAnovaAnalysis	v08_twogroup_input	jitter_pct	group			0			discovery				ok		options
c0060	analysis	emlRunAnovaAnalysis	v08_twogroup_input	jitter_pct	group			0			alphabetical				ok		options
c0061	analysis	emlRunAnovaAnalysis	v08_twogroup_input	jitter_pct	group			1			discovery				ok		options
c0062	analysis	emlRunAnovaAnalysis	v08_twogroup_input	jitter_pct	group			1			alphabetical				ok		options
c0063	analysis	emlRunAnovaAnalysis	v11_twoway_input	SPL_dB	voice_type			0			discovery				ok		options
c0064	analysis	emlRunAnovaAnalysis	v11_twoway_input	SPL_dB	voice_type			0			alphabetical				ok		options
c0065	analysis	emlRunAnovaAnalysis	v11_twoway_input	SPL_dB	voice_type			1			discovery				ok		options
c0066	analysis	emlRunAnovaAnalysis	v11_twoway_input	SPL_dB	voice_type			1			alphabetical				ok		options
c0067	analysis	emlRunAnovaAnalysis	v73_directional_input	x	fam			0			discovery				ok		options
c0068	analysis	emlRunAnovaAnalysis	v73_directional_input	x	fam			0			alphabetical				ok		options
c0069	analysis	emlRunAnovaAnalysis	v73_directional_input	x	fam			1			discovery				ok		options
c0070	analysis	emlRunAnovaAnalysis	v73_directional_input	x	fam			1			alphabetical				ok		options
c0071	analysis	emlRunAnovaAnalysis	v73_directional_input	x	slot			0			discovery				ok		options
c0072	analysis	emlRunAnovaAnalysis	v73_directional_input	x	slot			0			alphabetical				ok		options
c0073	analysis	emlRunAnovaAnalysis	v73_directional_input	x	slot			1			discovery				ok		options
c0074	analysis	emlRunAnovaAnalysis	v73_directional_input	x	slot			1			alphabetical				ok		options
c0076	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0077	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			1	bonferroni		discovery				ok		options
c0078	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			1	holm		discovery				ok		options
c0079	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			1	bh		discovery				ok		options
c0080	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0081	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			1	bonferroni		alphabetical				ok		options
c0082	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			1	holm		alphabetical				ok		options
c0083	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	SPL_dB	voice_type			1	bh		alphabetical				ok		options
c0084	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0085	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			1	bonferroni		discovery				ok		options
c0086	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			1	holm		discovery				ok		options
c0087	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			1	bh		discovery				ok		options
c0088	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0089	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			1	bonferroni		alphabetical				ok		options
c0090	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			1	holm		alphabetical				ok		options
c0091	analysis	emlRunKruskalWallisAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type			1	bh		alphabetical				ok		options
c0092	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0093	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1	bonferroni		discovery				ok		options
c0094	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1	holm		discovery				ok		options
c0095	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1	bh		discovery				ok		options
c0096	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0097	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1	bonferroni		alphabetical				ok		options
c0098	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1	holm		alphabetical				ok		options
c0099	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	SPL_dB	voice_type			1	bh		alphabetical				ok		options
c0100	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0101	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1	bonferroni		discovery				ok		options
c0102	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1	holm		discovery				ok		options
c0103	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1	bh		discovery				ok		options
c0104	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0105	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1	bonferroni		alphabetical				ok		options
c0106	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1	holm		alphabetical				ok		options
c0107	analysis	emlRunKruskalWallisAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type			1	bh		alphabetical				ok		options
c0108	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0109	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1	bonferroni		discovery				ok		options
c0110	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1	holm		discovery				ok		options
c0111	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1	bh		discovery				ok		options
c0112	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0113	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1	bonferroni		alphabetical				ok		options
c0114	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1	holm		alphabetical				ok		options
c0115	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	SPL_dB	voice_type			1	bh		alphabetical				ok		options
c0116	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0117	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1	bonferroni		discovery				ok		options
c0118	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1	holm		discovery				ok		options
c0119	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1	bh		discovery				ok		options
c0120	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0121	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1	bonferroni		alphabetical				ok		options
c0122	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1	holm		alphabetical				ok		options
c0123	analysis	emlRunKruskalWallisAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type			1	bh		alphabetical				ok		options
c0124	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			0	holm		discovery				ok	adjustment unread with Dunn off	options
