color	point	12	4	2	OK	58	58	0.36415	0.63585	0.86148	0.800075	0	0.619608	0.45098	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000
color	point	13	5	2	OK	58	58	0.36415	0.942878	0.770086	0.63585	0.843137	0.368627	0	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000
color	point	14	6	2	OK	58	58	0.36415	0.92717	0.807215	0.872905	0.8	0.470588	0.65098	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000
color	point	15	7	2	OK	58	58	0.36415	0.982864	0.964299	0.727245	0.952941	0.901961	0.25098	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000
color	point	16	8	2	OK	58	58	0.36415	0.63585	0.63585	0.63585	0	0	0	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4157	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.6000	0.5804	0.0000	0.0000	0.0000
color	point	17	1	3	OK	58	58	0.336207	0.663793	0.815416	0.899797	0	0.45098	0.701961	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	18	2	3	OK	58	58	0.336207	0.967039	0.87211	0.663793	0.901961	0.619608	0	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	19	3	3	OK	58	58	0.336207	0.778499	0.902434	0.969675	0.341176	0.709804	0.909804	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	20	4	3	OK	58	58	0.336207	0.663793	0.87211	0.815416	0	0.619608	0.45098	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	21	5	3	OK	58	58	0.336207	0.947262	0.787728	0.663793	0.843137	0.368627	0	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	22	6	3	OK	58	58	0.336207	0.932759	0.822008	0.882657	0.8	0.470588	0.65098	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	23	7	3	OK	58	58	0.336207	0.984178	0.967039	0.748174	0.952941	0.901961	0.25098	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	point	24	8	3	OK	58	58	0.336207	0.663793	0.663793	0.663793	0	0	0	0.0353	0.1059	0.1804	0.2549	0.3373	0.4039	0.4706	0.5451	0.6118	0.6941	0.7647	0.8392	0.1176	0.0000	0.0000	0.0000	0.0000	0.0392	0.1569	0.2627	0.3608	0.4745	0.5882	0.6941	0.7059	0.6039	0.5137	0.4039	0.2824	0.1765	0.0824	0.0039
color	key	1	1	1	OK	61	61	0.364418	0.64973	0.807697	0.895606	0	0.45098	0.701961	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.6784	0.6824	0.6510	0.6039	0.5176	0.3882	0.0824	0.0000	0.0000	0.0000	0.0000	0.0510	0.3451	0.4941	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5333	0.4039	0.1294	0.0000	0.0000
color	key	2	2	1	OK	61	61	0.362268	0.965661	0.866759	0.64973	0.901961	0.619608	0	0.0000	0.0000	0.0706	0.3686	0.5098	0.5961	0.6471	0.6784	0.6784	0.6471	0.6039	0.5098	0.3765	0.0824	0.0000	0.0000	0.0000	0.0000	0.0431	0.3373	0.4941	0.5882	0.6471	0.6706	0.6706	0.6549	0.6118	0.5255	0.3961	0.1294	0.0000	0.0000
color	key	3	3	1	OK	61	61	0.362268	0.769234	0.898354	0.968409	0.341176	0.709804	0.909804	0.0000	0.0000	0.0706	0.3686	0.5098	0.5961	0.6471	0.6784	0.6784	0.6471	0.6039	0.5098	0.3765	0.0824	0.0000	0.0000	0.0000	0.0000	0.0431	0.3373	0.4941	0.5882	0.6471	0.6706	0.6706	0.6549	0.6118	0.5255	0.3961	0.1294	0.0000	0.0000
color	key	4	4	1	OK	61	61	0.364149	0.64973	0.866759	0.807697	0	0.619608	0.45098	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.6784	0.6824	0.6510	0.6039	0.5176	0.3804	0.0824	0.0000	0.0000	0.0000	0.0000	0.0510	0.3451	0.4941	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5294	0.4039	0.1294	0.0000	0.0000
color	key	5	5	1	OK	61	61	0.364149	0.945055	0.778853	0.64973	0.843137	0.368627	0	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.6784	0.6824	0.6510	0.6039	0.5176	0.3804	0.0824	0.0000	0.0000	0.0000	0.0000	0.0510	0.3451	0.4941	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5294	0.4039	0.1294	0.0000	0.0000
color	key	6	6	1	OK	61	61	0.363074	0.929947	0.814565	0.877748	0.8	0.470588	0.65098	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.6784	0.6784	0.6471	0.6039	0.5137	0.3765	0.0824	0.0000	0.0000	0.0000	0.0000	0.0431	0.3412	0.4941	0.5922	0.6471	0.6706	0.6706	0.6549	0.6118	0.5294	0.4000	0.1294	0.0000	0.0000
color	key	7	7	1	OK	61	61	0.354475	0.983518	0.965661	0.737641	0.952941	0.901961	0.25098	0.0000	0.0000	0.0588	0.3490	0.5059	0.5882	0.6392	0.6588	0.6588	0.6431	0.5922	0.5098	0.3686	0.0706	0.0000	0.0000	0.0000	0.0000	0.0196	0.3216	0.4941	0.5804	0.6353	0.6706	0.6706	0.6471	0.6000	0.5216	0.3882	0.1020	0.0000	0.0000
color	key	8	8	1	OK	61	61	0.365493	0.64973	0.64973	0.64973	0	0	0	0.0000	0.0000	0.0706	0.3686	0.5098	0.6039	0.6471	0.6824	0.6863	0.6549	0.6039	0.5216	0.3882	0.0824	0.0000	0.0000	0.0000	0.0000	0.0549	0.3490	0.4980	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5333	0.4039	0.1333	0.0000	0.0000
color	key	9	1	2	OK	61	61	0.367912	0.632088	0.798009	0.890348	0	0.45098	0.701961	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	10	2	2	OK	61	61	0.367912	0.96393	0.860049	0.632088	0.901961	0.619608	0	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	11	3	2	OK	61	61	0.367912	0.757611	0.893233	0.966816	0.341176	0.709804	0.909804	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	12	4	2	OK	61	61	0.367912	0.632088	0.860049	0.798009	0	0.619608	0.45098	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	13	5	2	OK	61	61	0.367912	0.942288	0.767711	0.632088	0.843137	0.368627	0	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	14	6	2	OK	61	61	0.367912	0.926418	0.805223	0.871592	0.8	0.470588	0.65098	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	15	7	2	OK	61	61	0.367912	0.982687	0.96393	0.724427	0.952941	0.901961	0.25098	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	16	8	2	OK	61	61	0.367912	0.632088	0.632088	0.632088	0	0	0	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000
color	key	17	1	3	OK	61	61	0.335931	0.664069	0.815567	0.899879	0	0.45098	0.701961	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	18	2	3	OK	61	61	0.335931	0.967066	0.872214	0.664069	0.901961	0.619608	0	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	19	3	3	OK	61	61	0.335931	0.778681	0.902514	0.9697	0.341176	0.709804	0.909804	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	20	4	3	OK	61	61	0.335931	0.664069	0.872214	0.815567	0	0.619608	0.45098	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	21	5	3	OK	61	61	0.335931	0.947305	0.787902	0.664069	0.843137	0.368627	0	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	22	6	3	OK	61	61	0.335931	0.932814	0.822154	0.882753	0.8	0.470588	0.65098	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	23	7	3	OK	61	61	0.335931	0.984191	0.967066	0.748381	0.952941	0.901961	0.25098	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	key	24	8	3	OK	61	61	0.335931	0.664069	0.664069	0.664069	0	0	0	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.5529	0.6196	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0314	0.1333	0.2471	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3098	0.1922	0.0941	0.0000
color	keyline	1	1	1	OK	61	61	0.370599	0.645516	0.805378	0.894352	0	0.45098	0.701961	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.7255	0.7373	0.6510	0.6039	0.5176	0.3882	0.0824	0.0000	0.0000	0.0000	0.0157	0.0824	0.3451	0.4941	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5333	0.4039	0.1451	0.0314	0.0000
color	keyline	2	2	1	OK	61	61	0.367912	0.965248	0.86516	0.645516	0.901961	0.619608	0	0.0000	0.0000	0.0706	0.3686	0.5098	0.5961	0.6471	0.7216	0.7255	0.6471	0.6039	0.5098	0.3765	0.0824	0.0000	0.0000	0.0000	0.0118	0.0745	0.3373	0.4941	0.5882	0.6471	0.6706	0.6706	0.6549	0.6118	0.5255	0.3961	0.1451	0.0275	0.0000
color	keyline	3	3	1	OK	61	61	0.367912	0.766455	0.897123	0.968028	0.341176	0.709804	0.909804	0.0000	0.0000	0.0706	0.3686	0.5098	0.5961	0.6471	0.7216	0.7255	0.6471	0.6039	0.5098	0.3765	0.0824	0.0000	0.0000	0.0000	0.0118	0.0745	0.3373	0.4941	0.5882	0.6471	0.6706	0.6706	0.6549	0.6118	0.5255	0.3961	0.1451	0.0275	0.0000
color	keyline	4	4	1	OK	61	61	0.370331	0.645516	0.86516	0.805378	0	0.619608	0.45098	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.7255	0.7373	0.6510	0.6039	0.5176	0.3804	0.0824	0.0000	0.0000	0.0000	0.0157	0.0824	0.3451	0.4941	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5294	0.4039	0.1451	0.0314	0.0000
color	keyline	5	5	1	OK	61	61	0.370331	0.944394	0.776191	0.645516	0.843137	0.368627	0	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.7255	0.7373	0.6510	0.6039	0.5176	0.3804	0.0824	0.0000	0.0000	0.0000	0.0157	0.0824	0.3451	0.4941	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5294	0.4039	0.1451	0.0314	0.0000
color	keyline	6	6	1	OK	61	61	0.369256	0.929105	0.81233	0.87628	0.8	0.470588	0.65098	0.0000	0.0000	0.0706	0.3686	0.5098	0.6000	0.6471	0.7255	0.7294	0.6471	0.6039	0.5137	0.3765	0.0824	0.0000	0.0000	0.0000	0.0157	0.0745	0.3412	0.4941	0.5922	0.6471	0.6706	0.6706	0.6549	0.6118	0.5294	0.4000	0.1451	0.0314	0.0000
color	keyline	7	7	1	OK	61	61	0.358506	0.98332	0.965248	0.734484	0.952941	0.901961	0.25098	0.0000	0.0000	0.0588	0.3490	0.5059	0.5882	0.6392	0.6784	0.7059	0.6431	0.5922	0.5098	0.3686	0.0706	0.0000	0.0000	0.0000	0.0039	0.0549	0.3216	0.4941	0.5804	0.6353	0.6706	0.6706	0.6471	0.6000	0.5216	0.3882	0.1137	0.0118	0.0000
color	keyline	8	8	1	OK	61	61	0.371943	0.645516	0.645516	0.645516	0	0	0	0.0000	0.0000	0.0706	0.3686	0.5098	0.6039	0.6471	0.7373	0.7373	0.6549	0.6039	0.5216	0.3882	0.0824	0.0000	0.0000	0.0000	0.0196	0.0863	0.3490	0.4980	0.5961	0.6471	0.6706	0.6706	0.6549	0.6118	0.5333	0.4039	0.1490	0.0314	0.0000
color	keyline	9	1	2	OK	61	61	0.378124	0.62588	0.794595	0.888501	0	0.45098	0.701961	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6824	0.6902	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0157	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0314	0.0000
color	keyline	10	2	2	OK	61	61	0.377587	0.963323	0.857693	0.62588	0.901961	0.619608	0	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6784	0.6824	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0118	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0275	0.0000
color	keyline	11	3	2	OK	61	61	0.377587	0.753516	0.891423	0.966255	0.341176	0.709804	0.909804	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6784	0.6824	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0118	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0275	0.0000
color	keyline	12	4	2	OK	61	61	0.378124	0.62588	0.857693	0.794595	0	0.619608	0.45098	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6824	0.6902	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0157	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0314	0.0000
color	keyline	13	5	2	OK	61	61	0.378124	0.941317	0.763787	0.62588	0.843137	0.368627	0	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6824	0.6902	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0157	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0314	0.0000
color	keyline	14	6	2	OK	61	61	0.378124	0.925178	0.80193	0.869429	0.8	0.470588	0.65098	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6824	0.6902	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0157	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0314	0.0000
color	keyline	15	7	2	OK	61	61	0.373824	0.982395	0.963323	0.719775	0.952941	0.901961	0.25098	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6275	0.6745	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0039	0.0314	0.3686	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.0980	0.0118	0.0000
color	keyline	16	8	2	OK	61	61	0.378393	0.62588	0.62588	0.62588	0	0	0	0.0000	0.0000	0.0000	0.3569	0.6039	0.6039	0.6039	0.6902	0.6902	0.6039	0.6039	0.6039	0.6039	0.0667	0.0000	0.0000	0.0000	0.0196	0.0471	0.3765	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.6039	0.1098	0.0314	0.0000
color	keyline	17	1	3	OK	61	61	0.34695	0.657398	0.811897	0.897896	0	0.45098	0.701961	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.6431	0.7059	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0510	0.1804	0.2745	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3137	0.2392	0.1294	0.0000
color	keyline	18	2	3	OK	61	61	0.346412	0.966413	0.869682	0.657398	0.901961	0.619608	0	0.0353	0.1176	0.1961	0.2588	0.3333	0.4078	0.4784	0.6392	0.7020	0.6941	0.7686	0.8353	0.0549	0.0000	0.0000	0.0000	0.0000	0.0471	0.1804	0.2745	0.3451	0.4667	0.5647	0.6824	0.7137	0.6314	0.5216	0.4118	0.3137	0.2392	0.1255	0.0000
