rec_two_blockline	axisYMax2 = 95   ; the figure was drawn on 20.0000 .. 95.0000
rec_two_violin_call	axisYMin, axisYMax
rec_two_box_call	
rec_two_bar_call	
rec_two_spectrum_call	6, 4, "color", 1, 995, 1005, axisYMin2, axisYMax2
rec_two_block_promise	1
rec_form_emitted	yes
rec_form_blockline	axisYMin  = 0.0   ; the y-axis range -- AUTO (both 0 = computed from the data) -- step 1 (draw)
rec_form_blockline	axisYMax  = 0.0   ; on the recorded data it resolved to 190.0000 .. 290.0000
rec_form_violin_call	axisYMin, axisYMax
rec_form_box_call	
rec_form_bar_call	
rec_form_spectrum_call	
rec_form_block_promise	1
rec_noform_emitted	yes
rec_noform_blockline	axisYMin  = 150   ; the y-axis range -- as typed in the dialog -- step 1 (draw)
rec_noform_blockline	axisYMax  = 400   ; the figure was drawn on 150.0000 .. 400.0000
rec_noform_violin_call	axisYMin, axisYMax
rec_noform_box_call	
rec_noform_bar_call	
rec_noform_spectrum_call	
rec_noform_block_promise	1
rec_pairs_emitted	yes
rec_pairs_blockline	axisYMin  = 0.0   ; the y-axis range -- AUTO (both 0 = computed from the data) -- step 1 (draw)
rec_pairs_blockline	axisYMax  = 0.0   ; on the recorded data it resolved to 140.0000 .. 320.0000
rec_pairs_blockline	axisYMin2 = 0   ; the y-axis range -- as typed in the dialog -- step 2 (draw)
rec_pairs_blockline	axisYMax2 = 120   ; the figure was drawn on 0.0000 .. 120.0000
rec_pairs_blockline	axisYMin3 = 0   ; the y-axis range -- as typed in the dialog -- step 3 (draw)
rec_pairs_blockline	axisYMax3 = 300   ; the figure was drawn on 0.0000 .. 300.0000
rec_pairs_violin_call	axisYMin, axisYMax
rec_pairs_box_call	axisYMin2, axisYMax2
rec_pairs_bar_call	axisYMin3, axisYMax3
rec_pairs_spectrum_call	
rec_pairs_block_promise	1
edit_lines_changed	2
edit_below_block	0
replay_same_min	140.0000
replay_same_max	320.0000
replay_edited_min	120.0000
replay_edited_max	500.0000
onebin_interior_ink	1490
onebin_bytes	48531
twobin_interior_ink	1628
twobin_bytes	53248
zerobin_interior_ink	0
zerobin_bytes	49003
onebin_long_interior_ink	1645
onebin_long_bytes	50892
onebin_below_interior_ink	0
onebin_below_bytes	54911
ltas_curve_interior_ink	1874
ltas_curve_bytes	53747
ltas_bars_interior_ink	3412
ltas_bars_bytes	54163
rec_auto_interior_ink	6544
rec_auto_bytes	88763
native_edited_interior_ink	4428
native_edited_bytes	69639
native_recorded_interior_ink	6544
native_recorded_bytes	88763
replay_same_interior_ink	6544
replay_same_bytes	88763
replay_edited_interior_ink	4428
replay_edited_bytes	69639
onebin_top_row	175
onebin_bottom_row	919
onebin_col_first	1058
onebin_col_last	1060
twobin_top_row	174
twobin_bottom_row	228
twobin_col_first	110
twobin_col_last	807
onebin_long_top_row	97
onebin_long_bottom_row	919
onebin_long_col_first	302
onebin_long_col_last	304
edited_matches_native	yes
edited_matches_recorded	no
same_matches_recorded	yes
native_auto_matches_recorded	yes
