color	box	8	8	1	OK	389	61	0.701961	0.701961	0.701961	7.45085e-09	7.45085e-09	7.45085e-09	0	0	0	0	0	0	0.701961	0.701961	0.701961	0.701961	0.701961	0.701961
color	box	9	1	2	OK	389	61	0.36555	0.649072	0.810196	0.350685	0.190036	0.103834	0.0142338	0.00771338	0.00421499	0.0176684	0.00957448	0.00523013	0	0.45098	0.701961	0.701961	0.831373	0.909804
color	box	10	2	2	OK	389	61	0.93872	0.760518	0.36555	0.0352644	0.13518	0.350685	0.00143122	0.00548809	0.0142338	0.00177588	0.00681123	0.0176684	0.901961	0.619608	0	0.972549	0.890196	0.701961
color	box	11	3	2	OK	389	61	0.580111	0.813955	0.942479	0.229219	0.0999159	0.0313462	0.00930373	0.00405591	0.00127276	0.0115488	0.00503207	0.00158069	0.341176	0.709804	0.909804	0.8	0.909804	0.972549
color	box	12	4	2	OK	389	61	0.36555	0.760518	0.649072	0.350685	0.13518	0.190036	0.0142338	0.00548809	0.00771338	0.0176684	0.00681123	0.00957448	0	0.619608	0.45098	0.701961	0.890196	0.831373
color	box	13	5	2	OK	389	61	0.900318	0.599393	0.36555	0.0548558	0.221382	0.350685	0.00222586	0.00898577	0.0142338	0.00276552	0.0111525	0.0176684	0.843137	0.368627	0	0.952941	0.811765	0.701961
color	box	14	6	2	OK	389	61	0.873518	0.664595	0.78168	0.0705289	0.186118	0.125385	0.00286219	0.00755388	0.00508952	0.00355241	0.00937622	0.00631773	0.8	0.470588	0.65098	0.941176	0.843137	0.901961
color	box	15	7	2	OK	389	61	0.973363	0.93872	0.526674	0.0195914	0.0352644	0.264483	0.000794667	0.00143122	0.0107357	0.000988117	0.00177588	0.0133245	0.952941	0.901961	0.25098	0.992157	0.972549	0.780392
color	box	16	8	2	OK	389	61	0.36555	0.36555	0.36555	0.350685	0.350685	0.350685	0.0142338	0.0142338	0.0142338	0.0176684	0.0176684	0.0176684	0	0	0	0.701961	0.701961	0.701961
color	box	17	1	3	OK	389	61	0.533534	0.740107	0.859926	0.290729	0.157529	0.0860831	0.155078	0.0840397	0.0459482	0.0261246	0.0141441	0.00772981	0	0.45098	0.701961	0.701961	0.831373	0.909804
color	box	18	2	3	OK	389	61	0.955615	0.825239	0.533534	0.029242	0.112078	0.290729	0.015595	0.0597993	0.155078	0.00264031	0.0100789	0.0261246	0.901961	0.619608	0	0.972549	0.890196	0.701961
color	box	19	3	3	OK	389	61	0.689927	0.8618	0.957484	0.190005	0.0828414	0.0260045	0.101367	0.0442098	0.0138587	0.01706	0.0074473	0.00233426	0.341176	0.709804	0.909804	0.8	0.909804	0.972549
color	box	20	4	3	OK	389	61	0.533534	0.825239	0.740107	0.290729	0.112078	0.157529	0.155078	0.0597993	0.0840397	0.0261246	0.0100789	0.0141441	0	0.619608	0.45098	0.701961	0.890196	0.831373
color	box	21	5	3	OK	389	61	0.926609	0.705446	0.533534	0.0454717	0.183517	0.290729	0.0242521	0.0979056	0.155078	0.0040786	0.0164754	0.0261246	0.843137	0.368627	0	0.952941	0.811765	0.701961
color	box	22	6	3	OK	389	61	0.907303	0.753754	0.841715	0.0584702	0.154272	0.103971	0.031194	0.0823187	0.055471	0.0052502	0.0138611	0.00933062	0.8	0.470588	0.65098	0.941176	0.843137	0.901961
color	box	23	7	3	OK	389	61	0.982738	0.955615	0.653364	0.0162508	0.029242	0.219256	0.00866415	0.015595	0.116971	0.00144901	0.00264031	0.0196924	0.952941	0.901961	0.25098	0.992157	0.972549	0.780392
color	box	24	8	3	OK	389	61	0.533534	0.533534	0.533534	0.290729	0.290729	0.290729	0.155078	0.155078	0.155078	0.0261246	0.0261246	0.0261246	0	0	0	0.701961	0.701961	0.701961
color	swatch	1	1	1	OK	35	35	0.701961	0.831373	0.909804	0	0	0	0	0	0	0	0	0	0.701961	0.831373	0.909804	0.701961	0.831373	0.909804
color	swatch	2	2	1	OK	35	35	0.972549	0.890196	0.701961	0	0	0	0	0	0	0	0	0	0.972549	0.890196	0.701961	0.972549	0.890196	0.701961
color	swatch	3	3	1	OK	35	35	0.8	0.909804	0.972549	0	0	0	0	0	0	0	0	0	0.8	0.909804	0.972549	0.8	0.909804	0.972549
color	swatch	4	4	1	OK	35	35	0.701961	0.890196	0.831373	0	0	0	0	0	0	0	0	0	0.701961	0.890196	0.831373	0.701961	0.890196	0.831373
color	swatch	5	5	1	OK	35	35	0.952941	0.811765	0.701961	0	0	0	0	0	0	0	0	0	0.952941	0.811765	0.701961	0.952941	0.811765	0.701961
color	swatch	6	6	1	OK	35	35	0.941176	0.843137	0.901961	0	0	0	0	0	0	0	0	0	0.941176	0.843137	0.901961	0.941176	0.843137	0.901961
color	swatch	7	7	1	OK	35	35	0.992157	0.972549	0.780392	0	0	0	0	0	0	0	0	0	0.992157	0.972549	0.780392	0.992157	0.972549	0.780392
color	swatch	8	8	1	OK	35	35	0.701961	0.701961	0.701961	0	0	0	0	0	0	0	0	0	0.701961	0.701961	0.701961	0.701961	0.701961	0.701961
color	swatch	9	1	2	OK	35	35	0.347829	0.639469	0.804949	0.35111	0.190266	0.10396	0.0428033	0.0231964	0.012674	0.0447271	0.0242368	0.0132434	0	0.45098	0.701961	0.701961	0.831373	0.909804
color	swatch	10	2	2	OK	35	35	0.936938	0.753687	0.347829	0.0353071	0.135344	0.35111	0.00430373	0.0164992	0.0428033	0.00449769	0.0172413	0.0447271	0.901961	0.619608	0	0.972549	0.890196	0.701961
color	swatch	11	3	2	OK	35	35	0.568528	0.808906	0.940895	0.229496	0.100037	0.0313841	0.0279767	0.012196	0.00382547	0.029235	0.0127433	0.00399701	0.341176	0.709804	0.909804	0.8	0.909804	0.972549
color	swatch	12	4	2	OK	35	35	0.347829	0.753687	0.639469	0.35111	0.135344	0.190266	0.0428033	0.0164992	0.0231964	0.0447271	0.0172413	0.0242368	0	0.619608	0.45098	0.701961	0.890196	0.831373
color	swatch	13	5	2	OK	35	35	0.897546	0.588206	0.347829	0.0549222	0.22165	0.35111	0.00669553	0.0270202	0.0428033	0.0069954	0.0282365	0.0447271	0.843137	0.368627	0	0.952941	0.811765	0.701961
color	swatch	14	6	2	OK	35	35	0.869954	0.65519	0.775344	0.0706142	0.186343	0.125536	0.0086082	0.022717	0.0153045	0.00899635	0.0237387	0.0159921	0.8	0.470588	0.65098	0.941176	0.843137	0.901961
color	swatch	15	7	2	OK	35	35	0.972373	0.936938	0.513309	0.0196151	0.0353071	0.264803	0.00239226	0.00430373	0.0322804	0.00250003	0.00449769	0.0337337	0.952941	0.901961	0.25098	0.992157	0.972549	0.780392
color	swatch	16	8	2	OK	35	35	0.347829	0.347829	0.347829	0.35111	0.35111	0.35111	0.0428033	0.0428033	0.0428033	0.0447271	0.0447271	0.0447271	0	0	0	0.701961	0.701961	0.701961
color	swatch	17	1	3	OK	35	35	0.563243	0.756171	0.868706	0.266816	0.144614	0.0790514	0.156761	0.0849697	0.0464333	0.0236127	0.012767	0.00698578	0	0.45098	0.701961	0.701961	0.831373	0.909804
color	swatch	18	2	3	OK	35	35	0.958591	0.836725	0.563243	0.0268615	0.102869	0.266816	0.0157549	0.0604319	0.156761	0.00240262	0.00910492	0.0236127	0.901961	0.619608	0	0.972549	0.890196	0.701961
color	swatch	19	3	3	OK	35	35	0.709292	0.870271	0.960128	0.174444	0.0760284	0.0238773	0.102485	0.0446721	0.0140129	0.0154295	0.00671833	0.00211982	0.341176	0.709804	0.909804	0.8	0.909804	0.972549
color	swatch	20	4	3	OK	35	35	0.563243	0.836725	0.756171	0.266816	0.102869	0.144614	0.156761	0.0604319	0.0849697	0.0236127	0.00910492	0.012767	0	0.619608	0.45098	0.701961	0.890196	0.831373
color	swatch	21	5	3	OK	35	35	0.931227	0.724158	0.563243	0.0417499	0.168484	0.266816	0.0245427	0.0989867	0.156761	0.00366602	0.0148836	0.0236127	0.843137	0.368627	0	0.952941	0.811765	0.701961
color	swatch	22	6	3	OK	35	35	0.913284	0.769505	0.852354	0.0536487	0.141613	0.095424	0.0315292	0.0831789	0.0560748	0.00473617	0.0125621	0.0084103	0.8	0.470588	0.65098	0.941176	0.843137	0.901961
color	swatch	23	7	3	OK	35	35	0.98441	0.958591	0.675742	0.0148997	0.0268615	0.201274	0.00875962	0.0157549	0.118251	0.00130609	0.00240262	0.0177893	0.952941	0.901961	0.25098	0.992157	0.972549	0.780392
color	swatch	24	8	3	OK	35	35	0.563243	0.563243	0.563243	0.266816	0.266816	0.266816	0.156761	0.156761	0.156761	0.0236127	0.0236127	0.0236127	0	0	0	0.701961	0.701961	0.701961
bw	violin	1	1	1	OK	143	131	0.941176	0.941176	0.941176	0	0	0	0	0	0	0	0	0	0.941176	0.941176	0.941176	0.941176	0.941176	0.941176
bw	violin	2	2	1	OK	143	131	0.819608	0.819608	0.819608	0	0	0	0	0	0	0	0	0	0.819608	0.819608	0.819608	0.819608	0.819608	0.819608
bw	violin	3	3	1	OK	143	131	0.701961	0.701961	0.701961	0	0	0	0	0	0	0	0	0	0.701961	0.701961	0.701961	0.701961	0.701961	0.701961
bw	violin	4	4	1	OK	143	131	0.580392	0.580392	0.580392	0	0	0	0	0	0	0	0	0	0.580392	0.580392	0.580392	0.580392	0.580392	0.580392
bw	violin	5	5	1	OK	143	131	0.458824	0.458824	0.458824	0	0	0	0	0	0	0	0	0	0.458824	0.458824	0.458824	0.458824	0.458824	0.458824
bw	violin	6	6	1	OK	143	131	0.341176	0.341176	0.341176	0	0	0	0	0	0	0	0	0	0.341176	0.341176	0.341176	0.341176	0.341176	0.341176
bw	violin	7	7	1	OK	143	131	0.219608	0.219608	0.219608	0	0	0	0	0	0	0	0	0	0.219608	0.219608	0.219608	0.219608	0.219608	0.219608
bw	violin	8	8	1	OK	143	131	0.0980392	0.0980392	0.0980392	0	0	0	0	0	0	0	0	0	0.0980392	0.0980392	0.0980392	0.0980392	0.0980392	0.0980392
bw	violin	9	1	2	OK	143	131	0.769877	0.769877	0.769877	0.154036	0.154036	0.154036	0.00675838	0.00675838	0.00675838	0.0043726	0.0043726	0.0043726	0.631373	0.631373	0.631373	0.941176	0.941176	0.941176
bw	violin	10	2	2	OK	143	131	0.665655	0.665655	0.665655	0.138437	0.138437	0.138437	0.00607566	0.00607566	0.00607566	0.00392932	0.00392932	0.00392932	0.541176	0.541176	0.541176	0.819608	0.819608	0.819608
bw	violin	11	3	2	OK	143	131	0.563187	0.563187	0.563187	0.124788	0.124788	0.124788	0.00547644	0.00547644	0.00547644	0.00354265	0.00354265	0.00354265	0.45098	0.45098	0.45098	0.701961	0.701961	0.701961
bw	violin	12	4	2	OK	143	131	0.259477	0.259477	0.259477	0.288573	0.288573	0.288573	0.0126636	0.0126636	0.0126636	0.00819308	0.00819308	0.00819308	0	0	0	0.580392	0.580392	0.580392
bw	violin	13	5	2	OK	143	131	0.758055	0.758055	0.758055	0.269075	0.269075	0.269075	0.0118088	0.0118088	0.0118088	0.00763947	0.00763947	0.00763947	0.458824	0.458824	0.458824	1	1	1
bw	violin	14	6	2	OK	143	131	0.705458	0.705458	0.705458	0.32757	0.32757	0.32757	0.0143743	0.0143743	0.0143743	0.00929898	0.00929898	0.00929898	0.341176	0.341176	0.341176	1	1	1
bw	violin	15	7	2	OK	143	131	0.651109	0.651109	0.651109	0.388014	0.388014	0.388014	0.0170289	0.0170289	0.0170289	0.0110155	0.0110155	0.0110155	0.219608	0.219608	0.219608	1	1	1
bw	violin	16	8	2	OK	143	131	0.596759	0.596759	0.596759	0.448459	0.448459	0.448459	0.0196808	0.0196808	0.0196808	0.0127311	0.0127311	0.0127311	0.0980392	0.0980392	0.0980392	1	1	1
bw	violin	17	1	3	OK	143	131	0.874759	0.874759	0.874759	0.123888	0.123888	0.123888	0.067009	0.067009	0.067009	0.0155818	0.0155818	0.0155818	0.631373	0.631373	0.631373	0.941176	0.941176	0.941176
bw	violin	18	2	3	OK	143	131	0.759906	0.759906	0.759906	0.111359	0.111359	0.111359	0.0602001	0.0602001	0.0602001	0.014029	0.014029	0.014029	0.541176	0.541176	0.541176	0.819608	0.819608	0.819608
bw	violin	19	3	3	OK	143	131	0.648156	0.648156	0.648156	0.100314	0.100314	0.100314	0.0542751	0.0542751	0.0542751	0.0126052	0.0126052	0.0126052	0.45098	0.45098	0.45098	0.701961	0.701961	0.701961
bw	violin	20	4	3	OK	143	131	0.455949	0.455949	0.455949	0.232063	0.232063	0.232063	0.125517	0.125517	0.125517	0.0291757	0.0291757	0.0291757	0	0	0	0.580392	0.580392	0.580392
bw	violin	21	5	3	OK	143	131	0.574842	0.574842	0.574842	0.216355	0.216355	0.216355	0.117039	0.117039	0.117039	0.0271908	0.0271908	0.0271908	0.458824	0.458824	0.458824	1	1	1
bw	violin	22	6	3	OK	143	131	0.482439	0.482439	0.482439	0.263426	0.263426	0.263426	0.142487	0.142487	0.142487	0.0331184	0.0331184	0.0331184	0.341176	0.341176	0.341176	1	1	1
bw	violin	23	7	3	OK	143	131	0.386907	0.386907	0.386907	0.312006	0.312006	0.312006	0.168757	0.168757	0.168757	0.0392289	0.0392289	0.0392289	0.219608	0.219608	0.219608	1	1	1
bw	violin	24	8	3	OK	143	131	0.291412	0.291412	0.291412	0.360622	0.360622	0.360622	0.195052	0.195052	0.195052	0.0453379	0.0453379	0.0453379	0.0980392	0.0980392	0.0980392	1	1	1
bw	box	1	1	1	OK	389	61	0.941176	0.941176	0.941176	0	0	0	0	0	0	0	0	0	0.941176	0.941176	0.941176	0.941176	0.941176	0.941176
bw	box	2	2	1	OK	389	61	0.819608	0.819608	0.819608	0	0	0	0	0	0	0	0	0	0.819608	0.819608	0.819608	0.819608	0.819608	0.819608
bw	box	3	3	1	OK	389	61	0.701961	0.701961	0.701961	7.45085e-09	7.45085e-09	7.45085e-09	0	0	0	0	0	0	0.701961	0.701961	0.701961	0.701961	0.701961	0.701961
bw	box	4	4	1	OK	389	61	0.580392	0.580392	0.580392	0	0	0	0	0	0	0	0	0	0.580392	0.580392	0.580392	0.580392	0.580392	0.580392
bw	box	5	5	1	OK	389	61	0.458824	0.458824	0.458824	0	0	0	0	0	0	0	0	0	0.458824	0.458824	0.458824	0.458824	0.458824	0.458824
bw	box	6	6	1	OK	389	61	0.341176	0.341176	0.341176	3.72543e-09	3.72543e-09	3.72543e-09	0	0	0	0	0	0	0.341176	0.341176	0.341176	0.341176	0.341176	0.341176
bw	box	7	7	1	OK	389	61	0.219608	0.219608	0.219608	0	0	0	0	0	0	0	0	0	0.219608	0.219608	0.219608	0.219608	0.219608	0.219608
bw	box	8	8	1	OK	389	61	0.0980392	0.0980392	0.0980392	0	0	0	0	0	0	0	0	0	0.0980392	0.0980392	0.0980392	0.0980392	0.0980392	0.0980392
bw	box	9	1	2	OK	389	61	0.792705	0.792705	0.792705	0.154772	0.154772	0.154772	0.00628157	0.00628157	0.00628157	0.00779685	0.00779685	0.00779685	0.631373	0.631373	0.631373	0.941176	0.941176	0.941176
bw	box	10	2	2	OK	389	61	0.686171	0.686171	0.686171	0.139099	0.139099	0.139099	0.00564674	0.00564674	0.00564674	0.00700688	0.00700688	0.00700688	0.541176	0.541176	0.541176	0.819608	0.819608	0.819608
bw	box	11	3	2	OK	389	61	0.58168	0.58168	0.58168	0.125385	0.125385	0.125385	0.00508952	0.00508952	0.00508952	0.00631773	0.00631773	0.00631773	0.45098	0.45098	0.45098	0.701961	0.701961	0.701961
bw	box	12	4	2	OK	389	61	0.302242	0.302242	0.302242	0.289952	0.289952	0.289952	0.0117682	0.0117682	0.0117682	0.0146072	0.0146072	0.0146072	0	0	0	0.580392	0.580392	0.580392
bw	box	13	5	2	OK	389	61	0.71818	0.71818	0.71818	0.270361	0.270361	0.270361	0.0109742	0.0109742	0.0109742	0.0136212	0.0136212	0.0136212	0.458824	0.458824	0.458824	1	1	1
bw	box	14	6	2	OK	389	61	0.656914	0.656914	0.656914	0.329135	0.329135	0.329135	0.0133587	0.0133587	0.0133587	0.0165812	0.0165812	0.0165812	0.341176	0.341176	0.341176	1	1	1
bw	box	15	7	2	OK	389	61	0.593607	0.593607	0.593607	0.389868	0.389868	0.389868	0.0158254	0.0158254	0.0158254	0.0196422	0.0196422	0.0196422	0.219608	0.219608	0.219608	1	1	1
bw	box	16	8	2	OK	389	61	0.530299	0.530299	0.530299	0.450601	0.450601	0.450601	0.0182895	0.0182895	0.0182895	0.022701	0.022701	0.022701	0.0980392	0.0980392	0.0980392	1	1	1
bw	box	17	1	3	OK	389	61	0.866829	0.866829	0.866829	0.128324	0.128324	0.128324	0.0684605	0.0684605	0.0684605	0.0115374	0.0115374	0.0115374	0.631373	0.631373	0.631373	0.941176	0.941176	0.941176
bw	box	18	2	3	OK	389	61	0.75279	0.75279	0.75279	0.115324	0.115324	0.115324	0.0615217	0.0615217	0.0615217	0.0103607	0.0103607	0.0103607	0.541176	0.541176	0.541176	0.819608	0.819608	0.819608
bw	box	19	3	3	OK	389	61	0.641752	0.641752	0.641752	0.103931	0.103931	0.103931	0.0554275	0.0554275	0.0554275	0.00933554	0.00933554	0.00933554	0.45098	0.45098	0.45098	0.701961	0.701961	0.701961
bw	box	20	4	3	OK	389	61	0.441143	0.441143	0.441143	0.240367	0.240367	0.240367	0.128229	0.128229	0.128229	0.021588	0.021588	0.021588	0	0	0	0.580392	0.580392	0.580392
bw	box	21	5	3	OK	389	61	0.588663	0.588663	0.588663	0.224124	0.224124	0.224124	0.119559	0.119559	0.119559	0.0201342	0.0201342	0.0201342	0.458824	0.458824	0.458824	1	1	1
bw	box	22	6	3	OK	389	61	0.499242	0.499242	0.499242	0.27285	0.27285	0.27285	0.145553	0.145553	0.145553	0.0245011	0.0245011	0.0245011	0.341176	0.341176	0.341176	1	1	1
bw	box	23	7	3	OK	389	61	0.40686	0.40686	0.40686	0.323205	0.323205	0.323205	0.172424	0.172424	0.172424	0.0290359	0.0290359	0.0290359	0.219608	0.219608	0.219608	1	1	1
bw	box	24	8	3	OK	389	61	0.314473	0.314473	0.314473	0.373573	0.373573	0.373573	0.199287	0.199287	0.199287	0.0335493	0.0335493	0.0335493	0.0980392	0.0980392	0.0980392	1	1	1
bw	swatch	1	1	1	OK	35	35	0.941176	0.941176	0.941176	0	0	0	0	0	0	0	0	0	0.941176	0.941176	0.941176	0.941176	0.941176	0.941176
bw	swatch	2	2	1	OK	35	35	0.819608	0.819608	0.819608	0	0	0	0	0	0	0	0	0	0.819608	0.819608	0.819608	0.819608	0.819608	0.819608
bw	swatch	3	3	1	OK	35	35	0.701961	0.701961	0.701961	0	0	0	0	0	0	0	0	0	0.701961	0.701961	0.701961	0.701961	0.701961	0.701961
bw	swatch	4	4	1	OK	35	35	0.580392	0.580392	0.580392	0	0	0	0	0	0	0	0	0	0.580392	0.580392	0.580392	0.580392	0.580392	0.580392
bw	swatch	5	5	1	OK	35	35	0.458824	0.458824	0.458824	0	0	0	0	0	0	0	0	0	0.458824	0.458824	0.458824	0.458824	0.458824	0.458824
bw	swatch	6	6	1	OK	35	35	0.341176	0.341176	0.341176	0	0	0	0	0	0	0	0	0	0.341176	0.341176	0.341176	0.341176	0.341176	0.341176
bw	swatch	7	7	1	OK	35	35	0.219608	0.219608	0.219608	0	0	0	0	0	0	0	0	0	0.219608	0.219608	0.219608	0.219608	0.219608	0.219608
bw	swatch	8	8	1	OK	35	35	0.0980392	0.0980392	0.0980392	0	0	0	0	0	0	0	0	0	0.0980392	0.0980392	0.0980392	0.0980392	0.0980392	0.0980392
bw	swatch	9	1	2	OK	35	35	0.784884	0.784884	0.784884	0.154959	0.154959	0.154959	0.0188913	0.0188913	0.0188913	0.0197405	0.0197405	0.0197405	0.631373	0.631373	0.631373	0.941176	0.941176	0.941176
bw	swatch	10	2	2	OK	35	35	0.679142	0.679142	0.679142	0.139267	0.139267	0.139267	0.016978	0.016978	0.016978	0.0177411	0.0177411	0.0177411	0.541176	0.541176	0.541176	0.819608	0.819608	0.819608
bw	swatch	11	3	2	OK	35	35	0.575344	0.575344	0.575344	0.125536	0.125536	0.125536	0.0153045	0.0153045	0.0153045	0.0159921	0.0159921	0.0159921	0.45098	0.45098	0.45098	0.701961	0.701961	0.701961
bw	swatch	12	4	2	OK	35	35	0.28759	0.28759	0.28759	0.290303	0.290303	0.290303	0.035389	0.035389	0.035389	0.0369813	0.0369813	0.0369813	0	0	0	0.580392	0.580392	0.580392
bw	swatch	13	5	2	OK	35	35	0.731842	0.731842	0.731842	0.270688	0.270688	0.270688	0.0329984	0.0329984	0.0329984	0.0344832	0.0344832	0.0344832	0.458824	0.458824	0.458824	1	1	1
bw	swatch	14	6	2	OK	35	35	0.673546	0.673546	0.673546	0.329533	0.329533	0.329533	0.0401715	0.0401715	0.0401715	0.0419787	0.0419787	0.0419787	0.341176	0.341176	0.341176	1	1	1
bw	swatch	15	7	2	OK	35	35	0.613308	0.613308	0.613308	0.39034	0.39034	0.39034	0.0475852	0.0475852	0.0475852	0.0497265	0.0497265	0.0497265	0.219608	0.219608	0.219608	1	1	1
bw	swatch	16	8	2	OK	35	35	0.553069	0.553069	0.553069	0.451146	0.451146	0.451146	0.0549991	0.0549991	0.0549991	0.0574718	0.0574718	0.0574718	0.0980392	0.0980392	0.0980392	1	1	1
bw	swatch	17	1	3	OK	35	35	0.879955	0.879955	0.879955	0.117761	0.117761	0.117761	0.0691777	0.0691777	0.0691777	0.0104411	0.0104411	0.0104411	0.631373	0.631373	0.631373	0.941176	0.941176	0.941176
bw	swatch	18	2	3	OK	35	35	0.764559	0.764559	0.764559	0.105878	0.105878	0.105878	0.0621881	0.0621881	0.0621881	0.00939476	0.00939476	0.00939476	0.541176	0.541176	0.541176	0.819608	0.819608	0.819608
