singer,voice_type,SPL_dB,vibrato_rate_Hz,.fitted,.resid,.std.resid,.hat
Singer_27,Mezzo,87.95214159401847,6.477328805196967,87.82074765448188,0.1313939395365935,0.03332070449123795,0.06666666666666667
Singer_28,Mezzo,91.59336484493448,4.275735144073655,87.82074765448188,3.772617190452607,0.956712790597364,0.06666666666666667
Singer_29,Mezzo,82.86474725594447,4.96314245756826,87.82074765448188,-4.956000398537412,-1.2568115798988697,0.06666666666666667
Singer_30,Mezzo,91.37709816433464,5.026660046680692,87.82074765448188,3.556350509852763,0.901868874805027,0.06666666666666667
Singer_31,Alto,77.77551808911602,4.618922984242282,85.14700593990696,-7.371487850790942,-1.8693645171400706,0.06666666666666667
Singer_32,Alto,87.11724641263129,5.238324176214889,85.14700593990696,1.9702404727243277,0.49964100931794253,0.06666666666666667
Singer_33,Alto,83.19961013717884,5.3748779261670325,85.14700593990696,-1.9473958027281242,-0.49384773985035535,0.06666666666666667
Singer_34,Alto,89.90364511762743,5.864056016875842,85.14700593990696,4.756639177720473,1.206254785960869,0.06666666666666667
Singer_35,Alto,92.70728674922609,4.799372161861753,85.14700593990696,7.560280809319124,1.917241263992555,0.06666666666666667
Singer_36,Alto,87.25998605934778,5.2763331345974676,85.14700593990696,2.11298011944082,0.5358389161940001,0.06666666666666667
Singer_37,Alto,90.09188647004873,5.493269650183039,85.14700593990696,4.9448805301417735,1.253991648857154,0.06666666666666667
Singer_38,Alto,79.03203193637898,5.198219948058889,85.14700593990696,-6.114974003527976,-1.550720242210347,0.06666666666666667
Singer_39,Alto,88.47071444968651,5.013090900036236,85.14700593990696,3.32370850977955,0.842872277518809,0.06666666666666667
Singer_40,Alto,81.26534424113156,4.177177909358892,85.14700593990696,-3.881661698775403,-0.9843658151663116,0.06666666666666667
Singer_41,Alto,81.20102940641975,5.367907928937989,85.14700593990696,-3.9459765334872117,-1.0006756663618315,0.06666666666666667
Singer_42,Alto,83.5244210741524,5.2113923321117674,85.14700593990696,-1.6225848657545612,-0.4114776603429668,0.06666666666666667
Singer_43,Alto,84.52028477151727,5.021662829113999,85.14700593990696,-0.6267211683896932,-0.15893267926943042,0.06666666666666667
Singer_44,Alto,77.73550825444009,4.537183657691613,85.14700593990696,-7.41149768546687,-1.8795107680454146,0.06666666666666667
Singer_45,Alto,93.40057592970166,5.205111572694245,85.14700593990696,8.253569989794698,2.0930551865453944,0.06666666666666667
