value,grp
11.29225167725354,G3
11.914518942085389,G3
10.954689896209757,G3
10.16890520727914,G3
10.116445651529034,G3
11.447785332876483,G3
6.584581174260349,G3
13.12710099844001,G3
12.435482721542712,G3
9.862330593072738,G3
10.103545125716618,G3
9.677811481865515,G3
18.82218428908703,G3
10.676824001778344,G3
11.523952710947507,G3
12.040817626657912,G3
12.472923032139779,G3
7.033608333112186,G3
10.55269067503368,G3
15.054298347608093,G3
8.694792687510123,G3
14.484088976380246,G3
9.940538004028907,G3
8.334282609129163,G3
15.723375134778124,G3
13.012066660949838,G3
12.041344156280854,G3
10.316004973126665,G3
9.515442409721203,G3
10.960493048246642,G3
12.150327488590094,G3
9.64703657793226,G3
8.149621136835492,G3
8.48597877938704,G3
16.61549068159176,G3
11.889873485503802,G3
12.321404815226845,G3
11.61324031203813,G3
10.83582077386012,G3
11.59323928360633,G3
12.017379120795663,G3
9.793026448819367,G3
8.015298652975408,G3
13.73110795180557,G3
9.08227294816868,G3
13.270631426947041,G3
9.330997664530939,G3
10.861278931268076,G3
9.756224963591713,G3
12.369495814874158,G3
6.938101552328547,G3
9.228662586969012,G3
9.05280680366914,G3
10.021391605184204,G3
11.400071729529076,G3
6.172888149706041,G3
13.607133001275797,G3
9.376361360113126,G3
12.766341404337465,G3
8.135717223026209,G3
8.976243067393646,G3
7.967778168255657,G3
8.452177026734718,G3
7.381796347747194,G3
7.371429039569445,G3
11.077546774790335,G3
7.768945579716775,G3
12.25710889263154,G3
9.532567357647451,G3
12.043663439690535,G3
10.864147276176295,G3
5.480190233285185,G3
7.019463313639077,G3
13.48258254925128,G3
11.05859926169632,G3
10.471955468915265,G3
15.150764046003424,G3
9.459629604807782,G3
9.998919076549567,G3
11.656831878306837,G3
11.372256815682082,G3
13.05158815957018,G3
11.949654219369567,G3
13.296980014592457,G3
6.939792350896772,G3
11.093919545858947,G3
10.358096313907412,G3
10.697708614452344,G3
11.169917718470328,G3
8.69030543405746,G3
9.302236125959922,G3
13.825994034907248,G3
13.396849090077108,G3
8.658340668043556,G3
10.665658349246147,G3
6.778895862246502,G3
9.734415323408196,G3
9.11865984422448,G3
8.868807433338498,G3
11.931061894369437,G3
12.568640096638571,G3
8.036671947587655,G3
10.286656254316465,G3
10.889294106699596,G3
11.640768700996714,G3
7.354743146834156,G3
14.113575989788625,G3
15.855649687402012,G3
13.004437572281038,G3
8.80233650746074,G3
9.948986002079803,G3
13.203576770180298,G3
10.410367029663345,G3
12.541212831685394,G3
12.707220586921922,G3
12.82129046145744,G3
10.83292190271847,G3
9.769841090714294,G3
13.13527164224374,G3
6.757132743449001,G3
12.252708041687658,G3
