singer,voice_type,SPL_dB,vibrato_rate_Hz,.fitted,.resid,.std.resid,.hat
Singer_17,Mezzo,93.90503443277859,5.296745281803939,87.23276930887118,6.672265123907408,1.683274712691928,0.06666666666666667
Singer_18,Mezzo,83.73300488286478,5.0586542090090765,87.23276930887118,-3.499764426006408,-0.8829182967515903,0.06666666666666667
Singer_19,Mezzo,80.26207123689183,5.30779237325549,87.23276930887118,-6.970698071979356,-1.7585631830381772,0.06666666666666667
Singer_20,Mezzo,84.24699420596622,4.843868003709219,87.23276930887118,-2.9857751029049666,-0.7532494040886998,0.06666666666666667
Singer_21,Mezzo,87.78444337201124,5.310069306218984,87.23276930887118,0.5516740631400552,0.13917597440850007,0.06666666666666667
Singer_22,Mezzo,83.91433501020188,5.884216107362866,87.23276930887118,-3.3184342986693025,-0.8371724499772929,0.06666666666666667
Singer_23,Mezzo,83.34914952824424,6.357313669307694,87.23276930887118,-3.883619780626944,-0.9797570763511864,0.06666666666666667
Singer_24,Mezzo,90.04591410908448,5.985219032442065,87.23276930887118,2.813144800213294,0.7096983434265489,0.06666666666666667
Singer_25,Mezzo,86.49254548055924,5.04705625211928,87.23276930887118,-0.7402238283119402,-0.18674318672754095,0.06666666666666667
Singer_26,Mezzo,91.00126671677485,5.857030463670996,87.23276930887118,3.7684974079036664,0.9507140789175493,0.06666666666666667
Singer_27,Mezzo,91.49394342322564,4.436081124082333,87.23276930887118,4.261174114354461,1.0750062384915842,0.06666666666666667
Singer_28,Mezzo,87.85769825207475,5.356570956639095,87.23276930887118,0.624928943203571,0.15765666798141742,0.06666666666666667
Singer_29,Mezzo,86.0628066589909,6.0903137108398715,87.23276930887118,-1.16996264988029,-0.295157417573394,0.06666666666666667
Singer_30,Mezzo,92.84182331967271,4.681301861557696,87.23276930887118,5.609054010801529,1.415048503494759,0.06666666666666667
Singer_31,Alto,81.7655091930345,5.352802227979139,84.98654078935212,-3.2210315963176157,-0.8125997594783821,0.06666666666666667
Singer_32,Alto,89.25223593728404,5.46355292632318,84.98654078935212,4.265695147931922,1.0761468019066833,0.06666666666666667
Singer_33,Alto,83.99898137602719,4.49424383991825,84.98654078935212,-0.9875594133249308,-0.2491408475023602,0.06666666666666667
Singer_34,Alto,79.99138276998143,5.60637294959505,84.98654078935212,-4.995158019370692,-1.2601752214221014,0.06666666666666667
Singer_35,Alto,89.14725608053666,5.020375812591312,84.98654078935212,4.160715291184545,1.0496625518172031,0.06666666666666667
Singer_36,Alto,92.41798522150047,5.23321815231316,84.98654078935212,7.4314444321483535,1.8747999755868425,0.06666666666666667
Singer_37,Alto,88.96669527819462,5.320846521691661,84.98654078935212,3.9801544888425013,1.0041107898530834,0.06666666666666667
Singer_38,Alto,81.65729616863769,5.2593950785299155,84.98654078935212,-3.3292446207144337,-0.8398996710029419,0.06666666666666667
Singer_39,Alto,80.9413494230843,5.125640197979477,84.98654078935212,-4.045191366267815,-1.020518251056958,0.06666666666666667
Singer_40,Alto,83.85381023151122,5.763549693290398,84.98654078935212,-1.132730557840901,-0.2857645295710929,0.06666666666666667
Singer_41,Alto,85.77386702298969,5.0805544107167355,84.98654078935212,0.7873262336375717,0.198626150956212,0.06666666666666667
Singer_42,Alto,88.22852868836385,5.739112746513788,84.98654078935212,3.2419878990117326,0.8178866019136639,0.06666666666666667
Singer_43,Alto,75.19634145925214,4.835400514197254,84.98654078935212,-9.79019933009998,-2.4698651295378955,0.06666666666666667
Singer_44,Alto,87.41385215367279,5.2314496937415,84.98654078935212,2.4273113643206727,0.6123605347681373,0.06666666666666667
Singer_45,Alto,86.19302083621115,5.2727245473779645,84.98654078935212,1.2064800468590278,0.30437000276989534,0.06666666666666667
