novector_redirect_line	Praat on this system did not write the EPS file, so no EPS was
novector_redirect_line	saved.
novector_redirect_line	Praat on this system did not write the PDF file, so no PDF was
novector_redirect_line	saved.
novector_redirect_line	
novector_redirect_line	This save did write: PNG.
novector_redirect_line	
novector_redirect_line	These figure files are on disk:
novector_redirect_line	/home/claude/EMLPraatTools/harness/vecfig/out/files/novector/f
novector_redirect_line	ig.png
novector_redirect_line	/home/claude/EMLPraatTools/harness/vecfig/out/files/novector/f
novector_redirect_line	ig_legend.png
novector_redirect_line	
novector_redirect_line	Praat's figure formats are PNG, EPS and PDF. No vector copy
novector_redirect_line	arrived this time. EPS is the vector format Praat writes
novector_redirect_line	wherever it runs, so it is worth pressing Save again, or
novector_redirect_line	saving to a folder with more room on it.
novector_redirect_line	
novector_redirect_line	Nothing else about this save changed.
novector_redirect_text	Praat on this system did not write the EPS file, so no EPS was saved. Praat on this system did not write the PDF file, so no PDF was saved.  This save did write: PNG.  These figure files are on disk: /home/claude/EMLPraatTools/harness/vecfig/out/files/novector/f ig.png /home/claude/EMLPraatTools/harness/vecfig/out/files/novector/f ig_legend.png  Praat's figure formats are PNG, EPS and PDF. No vector copy arrived this time. EPS is the vector format Praat writes wherever it runs, so it is worth pressing Save again, or saving to a folder with more room on it.  Nothing else about this save changed. 
novector_redirect_longest_line	62
novector_praat_version	6.6.30
novector_finished	1
meta_unguarded_before	1
meta_unguarded_after	0
meta_unguarded_message	not available for current selection
meta_field_figure_PNG	1
meta_field_also_EPS	1
meta_field_also_PDF	0
meta_flag_windows	0
meta_flag_macintosh	0
meta_flag_unix	1
meta_absent_eps_exists	1
meta_absent_pdf_exists	0
meta_absent_before	1
meta_absent_after	0
rec_flushed	1
rec_complete	1
rec_emitted	1
rec_blockline	figureFormat$  = "PNG, EPS"   ; the figure formats saved -- PNG always, EPS and PDF when ticked -- run 1, step 2 (save)
rec_blockline	figureFormat2$ = "PNG, PDF"   ; the figure formats saved -- PNG always, EPS and PDF when ticked -- run 2, step 4 (save)
rec_save_call1	@emlRecordReplaySave: 1, "figA_20260817_120000", outputFolder$, figureFormat$
rec_save_call2	@emlRecordReplaySave: 1, "figB_20260817_120000", outputFolder$, figureFormat2$
rec_savepanel_left	0
rec_replaysave	2
rec_beginpause	0
rec_block_promise	1
rec_edit_lines_changed	1
rec_edit_below_block	0
rec_same_ran	1
rec_same_abort	0
rec_same_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_same/figA_20260817_214648.eps
rec_same_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_same/figA_20260817_214648.png
rec_same_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_same/figA_20260817_214648_report.txt
rec_same_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_same/figB_20260817_214648.pdf
rec_same_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_same/figB_20260817_214648.png
rec_same_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_same/figB_20260817_214648_report.txt
rec_same_figA_png	1
rec_same_figA_eps	1
rec_same_figA_pdf	0
rec_same_figB_png	1
rec_same_figB_eps	0
rec_same_figB_pdf	1
rec_edited_ran	1
rec_edited_abort	0
rec_edited_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_edited/figA_20260817_214648.eps
rec_edited_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_edited/figA_20260817_214648.png
rec_edited_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_edited/figA_20260817_214648_report.txt
rec_edited_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_edited/figB_20260817_214648.eps
rec_edited_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_edited/figB_20260817_214648.png
rec_edited_file	/home/claude/EMLPraatTools/harness/vecfig/out/files/replay_edited/figB_20260817_214648_report.txt
rec_edited_figA_png	1
rec_edited_figA_eps	1
rec_edited_figA_pdf	0
rec_edited_figB_png	1
rec_edited_figB_eps	1
rec_edited_figB_pdf	0
meta_legs	6
