case,row,x,y,used,fitted,resid,hat,std.resid,cooksd,old.std.resid
outlier,8,3.2,8.614161895896709,1,10.90762087632498,-2.2934589804282712,0.04391233040107351,-0.8980747090340633,0.01852182195181186,-0.8781350760750588
outlier,9,3.6,10.576130519322199,1,11.27383725464644,-0.6977067353242408,0.042902440236568765,-0.2730644471477046,0.001671191077198736,-0.2671426706692716
outlier,10,4,11.344315254714608,1,11.640053632967897,-0.2957383782532883,0.04199592465583222,-0.11568960988897706,0.00029335838689673234,-0.1132343091818764
outlier,11,4.4,11.78626403407149,1,12.006270011289356,-0.2200059772178662,0.04119278365886388,-0.08602787214192585,0.00015897843346263847,-0.0842373755928707
outlier,12,4.800000000000001,13.432005517252872,1,12.372486389610813,1.0595191276420586,0.04049301724566374,0.41414753384784203,0.00361919649210652,0.40567584495502934
outlier,13,5.2,13.219472063526982,1,12.738702767932272,0.48076929559471004,0.0398966254162318,0.18786595018842153,0.0007333044462182303,0.184080197450393
outlier,14,5.6000000000000005,17.067598387314003,1,13.104919146253732,3.962679241060272,0.039403608170568066,1.5480635754440444,0.049152162464626316,1.5172574118416196
outlier,15,6,12.410989168074218,1,13.471135524575189,-1.0601463565009706,0.03901396550867253,-0.41407368835907543,0.0034803930549793553,-0.40591600258001304
outlier,16,6.4,14.547477809536854,1,13.837351902896646,0.7101259066402079,0.0387276974305452,0.27732082924046497,0.0015492097879849513,0.2718978069247714
outlier,17,6.800000000000001,17.043990875781954,1,14.203568281218107,2.8404225945638473,0.038544803936186076,1.1091461629560484,0.0246595051156279,1.0875602016203791
outlier,18,7.2,14.64661592515098,1,14.569784659539565,0.07683126561141584,0.03846528502559515,0.030000317491988563,1.8002204565762626e-05,0.02941767428516422
outlier,19,7.6000000000000005,16.586786226122754,1,14.936001037861022,1.6507851882617324,0.03848914069877243,0.6445903724528361,0.008316137383638528,0.6320637906534966
outlier,20,8,17.349481342894574,1,15.30221741618248,2.0472639267120947,0.03861637095571791,0.7994583093267764,0.012836197222632722,0.7838702498587264
outlier,21,8.4,19.363084016969335,1,15.668433794503938,3.6946502224653965,0.03884697579643159,1.4429371300957163,0.04207552082125838,1.4146326495752444
outlier,22,8.8,17.452057863139245,1,16.034650172825398,1.4174076903138477,0.03918095522091348,0.5536615079726587,0.006250173652617226,0.5427066368244783
outlier,23,9.200000000000001,18.81636618926929,1,16.400866551146855,2.4154996381224336,0.03961830922916356,0.9437465754811972,0.018371002124981096,0.924862827974289
outlier,24,9.600000000000001,20.648182219895173,1,16.767082929468316,3.8810992904268566,0.04015903782118185,1.5167900162098022,0.048128790312911805,1.48602152893854
outlier,25,10,20.7976906988396,1,17.13329930778977,3.664391391049829,0.04080314099696834,1.4325781670584128,0.04365083026127809,1.403046943681307
outlier,26,60,60,1,62.910346597972065,-2.9103465979720653,0.9353908851448735,-4.383975972198402,139.1251600993476,-1.1143331766665177
tiny,1,1,2.5,1,1.9807692307692317,0.5192307692307683,0.6538461538461537,0.9999999999999981,0.9444444444444404,0.588348405414551
tiny,2,2,3.1,1,3.792307692307693,-0.692307692307693,0.3846153846153846,-1.0000000000000009,0.31250000000000056,-0.7844645405527368
tiny,3,5,9.4,1,9.226923076923077,0.17307692307692335,0.9615384615384615,1.0000000000000004,12.499999999999982,0.19611613513818435
nearperfect,1,1,3,1,3.000000000111113,-1.1111289666132507e-10,0.37777777777777777,-0.3952909831302738,0.04743454183660131,-0.31180973249847793
nearperfect,2,2,5,1,5.000000000111113,-1.1111289666132507e-10,0.26111111111111107,-0.3627438839489905,0.023249649966514047,-0.31180973249847793
nearperfect,3,3,7,1,7.000000000111112,-1.1111200848290537e-10,0.17777777777777776,-0.343867863244121,0.012783254851035403,-0.31180724005445226
nearperfect,4,4,9,1,9.000000000111111,-1.1111112030448567e-10,0.12777777777777777,-0.33386365989757844,0.008164629612116994,-0.3118047476104266
nearperfect,5,5,11.000000001,1,11.000000000111111,8.888889624358853e-10,0.1111111111111111,2.6457510172979113,0.4374999028458083,2.4944379808834127
nearperfect,6,6,13,1,13.000000000111111,-1.1111112030448567e-10,0.12777777777777777,-0.33386365989757844,0.008164629612116994,-0.3118047476104266
nearperfect,7,7,15,1,15.000000000111111,-1.1111112030448567e-10,0.17777777777777776,-0.3438651145221824,0.012783050484903089,-0.3118047476104266
nearperfect,8,8,17,1,17.00000000011111,-1.1111112030448567e-10,0.26111111111111107,-0.36273808477897007,0.023248906590257204,-0.3118047476104266
nearperfect,9,9,19,1,19.000000000111108,-1.1110756759080687e-10,0.37777777777777777,-0.39527202463321714,0.04742999194249866,-0.31179477783432397
red_lev1,1,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1,2,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1,3,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1,4,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1,5,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1,6,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1,7,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1,8,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1,9,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1,10,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1,11,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1,12,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1,13,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1,14,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1,15,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1,16,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1,17,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1,18,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1,19,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1,20,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1,21,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1,22,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1,23,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1,24,1.4,5.5,1,5.5,0,1,NA,NA,0
red_lev1b,1,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1b,2,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1b,3,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1b,4,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1b,5,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1b,6,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1b,7,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1b,8,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1b,9,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1b,10,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1b,11,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1b,12,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1b,13,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1b,14,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1b,15,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1b,16,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1b,17,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1b,18,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1b,19,0,3.4,1,2.1999999999999997,1.2000000000000002,0.043478260869565216,1.4800257398019105,0.04978354978354982,1.4474937289114924
red_lev1b,20,0,1,1,2.1999999999999997,-1.1999999999999997,0.043478260869565216,-1.4800257398019099,0.04978354978354978,-1.4474937289114918
red_lev1b,21,0,1.6,1,2.1999999999999997,-0.5999999999999996,0.043478260869565216,-0.7400128699009547,0.012445887445887436,-0.7237468644557457
red_lev1b,22,0,2.2,1,2.1999999999999997,4.440892098500626e-16,0.043478260869565216,5.477195511219872e-16,6.81810697002889e-33,5.356802886126877e-16
red_lev1b,23,0,2.8,1,2.1999999999999997,0.6000000000000001,0.043478260869565216,0.7400128699009553,0.012445887445887455,0.7237468644557462
red_lev1b,24,0.7,5.5,1,5.5,0,1,NA,NA,0
