cell_id	quantity	value	source
c0008	sd_group1	15.746002363591481	emlRunTwoGroupAnalysis
c0008	sd_group2	25.312138796756305	emlRunTwoGroupAnalysis
c0008	median_group1	123.09982926178384	emlRunTwoGroupAnalysis
c0008	median_group2	135.4196823775431	emlRunTwoGroupAnalysis
c0008	mean_diff	-10.280821420414043	emlRunTwoGroupAnalysis
c0008	t	-1.5423383217837563	emlRunTwoGroupAnalysis
c0008	df	31.789784909512843	emlRunTwoGroupAnalysis
c0008	p	0.13288837133543763	emlRunTwoGroupAnalysis
c0008	cohens_d	-0.4877302019398362	emlRunTwoGroupAnalysis
c0008	hedges_g	-0.47802944435466926	emlRunTwoGroupAnalysis
c0008	u1	138	emlRunTwoGroupAnalysis
c0008	u2	262	emlRunTwoGroupAnalysis
c0008	rank_biserial	-0.31	emlRunTwoGroupAnalysis
c0008	mw_p	0.0964995524361003	emlRunTwoGroupAnalysis
c0008	p_method	exact	emlRunTwoGroupAnalysis
c0009	n_group1	20	emlRunTwoGroupAnalysis
c0009	n_group2	20	emlRunTwoGroupAnalysis
c0009	n	40	emlRunTwoGroupAnalysis
c0009	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0009	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0009	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0009	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0009	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0009	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0009	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0009	t	-6.65638586880313	emlRunTwoGroupAnalysis
c0009	df	24.668456862621873	emlRunTwoGroupAnalysis
c0009	p	6.039394008344945e-07	emlRunTwoGroupAnalysis
c0009	cohens_d	-2.1049340330376625	emlRunTwoGroupAnalysis
c0009	hedges_g	-2.063067741579696	emlRunTwoGroupAnalysis
c0010	n_group1	20	emlRunTwoGroupAnalysis
c0010	n_group2	20	emlRunTwoGroupAnalysis
c0010	n	40	emlRunTwoGroupAnalysis
c0010	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0010	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0010	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0010	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0010	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0010	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0010	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0010	t	-6.65638586880313	emlRunTwoGroupAnalysis
c0010	df	24.668456862621873	emlRunTwoGroupAnalysis
c0010	p	6.039394008344945e-07	emlRunTwoGroupAnalysis
c0010	cohens_d	-2.1049340330376625	emlRunTwoGroupAnalysis
c0010	hedges_g	-2.063067741579696	emlRunTwoGroupAnalysis
c0011	n_group1	20	emlRunTwoGroupAnalysis
c0011	n_group2	20	emlRunTwoGroupAnalysis
c0011	n	40	emlRunTwoGroupAnalysis
c0011	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0011	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0011	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0011	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0011	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0011	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0011	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0011	t	-6.65638586880313	emlRunTwoGroupAnalysis
c0011	df	38	emlRunTwoGroupAnalysis
c0011	p	7.200024603263687e-08	emlRunTwoGroupAnalysis
c0011	cohens_d	-2.1049340330376625	emlRunTwoGroupAnalysis
c0011	hedges_g	-2.063067741579696	emlRunTwoGroupAnalysis
c0012	n_group1	20	emlRunTwoGroupAnalysis
c0012	n_group2	20	emlRunTwoGroupAnalysis
c0012	n	40	emlRunTwoGroupAnalysis
c0012	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0012	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0012	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0012	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0012	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0012	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0012	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0012	t	-6.65638586880313	emlRunTwoGroupAnalysis
c0012	df	38	emlRunTwoGroupAnalysis
c0012	p	7.200024603263687e-08	emlRunTwoGroupAnalysis
c0012	cohens_d	-2.1049340330376625	emlRunTwoGroupAnalysis
c0012	hedges_g	-2.063067741579696	emlRunTwoGroupAnalysis
c0013	n_group1	20	emlRunTwoGroupAnalysis
c0013	n_group2	20	emlRunTwoGroupAnalysis
c0013	n	40	emlRunTwoGroupAnalysis
c0013	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0013	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0013	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0013	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0013	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0013	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0013	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0013	u1	24	emlRunTwoGroupAnalysis
c0013	u2	376	emlRunTwoGroupAnalysis
c0013	rank_biserial	-0.88	emlRunTwoGroupAnalysis
c0013	p	1.0605997934914123e-07	emlRunTwoGroupAnalysis
c0013	p_method	exact	emlRunTwoGroupAnalysis
c0014	n_group1	20	emlRunTwoGroupAnalysis
c0014	n_group2	20	emlRunTwoGroupAnalysis
c0014	n	40	emlRunTwoGroupAnalysis
c0014	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0014	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0014	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0014	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0014	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0014	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0014	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0014	u1	24	emlRunTwoGroupAnalysis
c0014	u2	376	emlRunTwoGroupAnalysis
c0014	rank_biserial	-0.88	emlRunTwoGroupAnalysis
c0014	p	1.0605997934914123e-07	emlRunTwoGroupAnalysis
c0014	p_method	exact	emlRunTwoGroupAnalysis
c0015	n_group1	20	emlRunTwoGroupAnalysis
c0015	n_group2	20	emlRunTwoGroupAnalysis
c0015	n	40	emlRunTwoGroupAnalysis
c0015	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0015	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0015	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0015	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0015	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0015	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0015	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0015	t	-6.65638586880313	emlRunTwoGroupAnalysis
c0015	df	24.668456862621873	emlRunTwoGroupAnalysis
c0015	p	6.039394008344945e-07	emlRunTwoGroupAnalysis
c0015	cohens_d	-2.1049340330376625	emlRunTwoGroupAnalysis
c0015	hedges_g	-2.063067741579696	emlRunTwoGroupAnalysis
c0015	u1	24	emlRunTwoGroupAnalysis
c0015	u2	376	emlRunTwoGroupAnalysis
c0015	rank_biserial	-0.88	emlRunTwoGroupAnalysis
c0015	mw_p	1.0605997934914123e-07	emlRunTwoGroupAnalysis
c0015	p_method	exact	emlRunTwoGroupAnalysis
c0016	n_group1	20	emlRunTwoGroupAnalysis
c0016	n_group2	20	emlRunTwoGroupAnalysis
c0016	n	40	emlRunTwoGroupAnalysis
c0016	mean_group1	0.7992990952036713	emlRunTwoGroupAnalysis
c0016	mean_group2	2.1413878317564627	emlRunTwoGroupAnalysis
c0016	sd_group1	0.32813464539627635	emlRunTwoGroupAnalysis
c0016	sd_group2	0.8398656625139178	emlRunTwoGroupAnalysis
c0016	median_group1	0.7859934519885785	emlRunTwoGroupAnalysis
c0016	median_group2	2.342522159725755	emlRunTwoGroupAnalysis
c0016	mean_diff	-1.3420887365527916	emlRunTwoGroupAnalysis
c0016	t	-6.65638586880313	emlRunTwoGroupAnalysis
c0016	df	24.668456862621873	emlRunTwoGroupAnalysis
c0016	p	6.039394008344945e-07	emlRunTwoGroupAnalysis
c0016	cohens_d	-2.1049340330376625	emlRunTwoGroupAnalysis
c0016	hedges_g	-2.063067741579696	emlRunTwoGroupAnalysis
c0016	u1	24	emlRunTwoGroupAnalysis
c0016	u2	376	emlRunTwoGroupAnalysis
c0016	rank_biserial	-0.88	emlRunTwoGroupAnalysis
c0016	mw_p	1.0605997934914123e-07	emlRunTwoGroupAnalysis
c0016	p_method	exact	emlRunTwoGroupAnalysis
c0017	n_group1	24	emlRunTwoGroupAnalysis
c0017	n_group2	24	emlRunTwoGroupAnalysis
c0017	n	48	emlRunTwoGroupAnalysis
c0017	mean_group1	95.26051014410355	emlRunTwoGroupAnalysis
c0017	mean_group2	89.13421448105278	emlRunTwoGroupAnalysis
c0017	sd_group1	5.857231403651492	emlRunTwoGroupAnalysis
c0017	sd_group2	4.9840777494869775	emlRunTwoGroupAnalysis
c0017	median_group1	95.27021171593253	emlRunTwoGroupAnalysis
c0017	median_group2	90.33935299990364	emlRunTwoGroupAnalysis
c0017	mean_diff	6.126295663050769	emlRunTwoGroupAnalysis
c0017	t	3.9024095083039763	emlRunTwoGroupAnalysis
c0017	df	44.85122186889205	emlRunTwoGroupAnalysis
c0017	p	0.00031662029464293065	emlRunTwoGroupAnalysis
c0017	cohens_d	1.1265285900537279	emlRunTwoGroupAnalysis
c0017	hedges_g	1.108044010464055	emlRunTwoGroupAnalysis
c0018	n_group1	24	emlRunTwoGroupAnalysis
c0018	n_group2	24	emlRunTwoGroupAnalysis
c0018	n	48	emlRunTwoGroupAnalysis
c0018	mean_group1	89.13421448105278	emlRunTwoGroupAnalysis
c0018	mean_group2	95.26051014410355	emlRunTwoGroupAnalysis
c0018	sd_group1	4.9840777494869775	emlRunTwoGroupAnalysis
c0018	sd_group2	5.857231403651492	emlRunTwoGroupAnalysis
c0018	median_group1	90.33935299990364	emlRunTwoGroupAnalysis
c0018	median_group2	95.27021171593253	emlRunTwoGroupAnalysis
c0018	mean_diff	-6.126295663050769	emlRunTwoGroupAnalysis
c0018	t	-3.9024095083039763	emlRunTwoGroupAnalysis
c0018	df	44.85122186889205	emlRunTwoGroupAnalysis
c0018	p	0.00031662029464293065	emlRunTwoGroupAnalysis
c0018	cohens_d	-1.1265285900537279	emlRunTwoGroupAnalysis
c0018	hedges_g	-1.108044010464055	emlRunTwoGroupAnalysis
c0019	n_group1	24	emlRunTwoGroupAnalysis
c0019	n_group2	24	emlRunTwoGroupAnalysis
c0019	n	48	emlRunTwoGroupAnalysis
c0019	mean_group1	95.26051014410355	emlRunTwoGroupAnalysis
c0019	mean_group2	89.13421448105278	emlRunTwoGroupAnalysis
c0019	sd_group1	5.857231403651492	emlRunTwoGroupAnalysis
c0019	sd_group2	4.9840777494869775	emlRunTwoGroupAnalysis
c0019	median_group1	95.27021171593253	emlRunTwoGroupAnalysis
c0019	median_group2	90.33935299990364	emlRunTwoGroupAnalysis
c0019	mean_diff	6.126295663050769	emlRunTwoGroupAnalysis
c0019	t	3.9024095083039763	emlRunTwoGroupAnalysis
c0019	df	46	emlRunTwoGroupAnalysis
c0019	p	0.0003088228165246715	emlRunTwoGroupAnalysis
c0019	cohens_d	1.1265285900537279	emlRunTwoGroupAnalysis
c0019	hedges_g	1.108044010464055	emlRunTwoGroupAnalysis
c0020	n_group1	24	emlRunTwoGroupAnalysis
c0020	n_group2	24	emlRunTwoGroupAnalysis
c0020	n	48	emlRunTwoGroupAnalysis
c0020	mean_group1	89.13421448105278	emlRunTwoGroupAnalysis
c0020	mean_group2	95.26051014410355	emlRunTwoGroupAnalysis
c0020	sd_group1	4.9840777494869775	emlRunTwoGroupAnalysis
c0020	sd_group2	5.857231403651492	emlRunTwoGroupAnalysis
c0020	median_group1	90.33935299990364	emlRunTwoGroupAnalysis
c0020	median_group2	95.27021171593253	emlRunTwoGroupAnalysis
c0020	mean_diff	-6.126295663050769	emlRunTwoGroupAnalysis
c0020	t	-3.9024095083039763	emlRunTwoGroupAnalysis
c0020	df	46	emlRunTwoGroupAnalysis
c0020	p	0.0003088228165246715	emlRunTwoGroupAnalysis
c0020	cohens_d	-1.1265285900537279	emlRunTwoGroupAnalysis
c0020	hedges_g	-1.108044010464055	emlRunTwoGroupAnalysis
c0021	n_group1	24	emlRunTwoGroupAnalysis
c0021	n_group2	24	emlRunTwoGroupAnalysis
c0021	n	48	emlRunTwoGroupAnalysis
c0021	mean_group1	95.26051014410355	emlRunTwoGroupAnalysis
c0021	mean_group2	89.13421448105278	emlRunTwoGroupAnalysis
c0021	sd_group1	5.857231403651492	emlRunTwoGroupAnalysis
c0021	sd_group2	4.9840777494869775	emlRunTwoGroupAnalysis
c0021	median_group1	95.27021171593253	emlRunTwoGroupAnalysis
c0021	median_group2	90.33935299990364	emlRunTwoGroupAnalysis
c0021	mean_diff	6.126295663050769	emlRunTwoGroupAnalysis
c0021	u1	431	emlRunTwoGroupAnalysis
c0021	u2	145	emlRunTwoGroupAnalysis
c0021	rank_biserial	0.4965277777777778	emlRunTwoGroupAnalysis
c0021	p	0.0027296853011788804	emlRunTwoGroupAnalysis
c0021	p_method	exact	emlRunTwoGroupAnalysis
c0022	n_group1	24	emlRunTwoGroupAnalysis
c0022	n_group2	24	emlRunTwoGroupAnalysis
c0022	n	48	emlRunTwoGroupAnalysis
c0022	mean_group1	89.13421448105278	emlRunTwoGroupAnalysis
c0022	mean_group2	95.26051014410355	emlRunTwoGroupAnalysis
c0022	sd_group1	4.9840777494869775	emlRunTwoGroupAnalysis
c0022	sd_group2	5.857231403651492	emlRunTwoGroupAnalysis
c0022	median_group1	90.33935299990364	emlRunTwoGroupAnalysis
c0022	median_group2	95.27021171593253	emlRunTwoGroupAnalysis
c0022	mean_diff	-6.126295663050769	emlRunTwoGroupAnalysis
c0022	u1	145	emlRunTwoGroupAnalysis
c0022	u2	431	emlRunTwoGroupAnalysis
c0022	rank_biserial	-0.4965277777777778	emlRunTwoGroupAnalysis
c0022	p	0.0027296853011788804	emlRunTwoGroupAnalysis
c0022	p_method	exact	emlRunTwoGroupAnalysis
c0023	n_group1	24	emlRunTwoGroupAnalysis
c0023	n_group2	24	emlRunTwoGroupAnalysis
c0023	n	48	emlRunTwoGroupAnalysis
c0023	mean_group1	95.26051014410355	emlRunTwoGroupAnalysis
c0023	mean_group2	89.13421448105278	emlRunTwoGroupAnalysis
c0023	sd_group1	5.857231403651492	emlRunTwoGroupAnalysis
c0023	sd_group2	4.9840777494869775	emlRunTwoGroupAnalysis
c0023	median_group1	95.27021171593253	emlRunTwoGroupAnalysis
c0023	median_group2	90.33935299990364	emlRunTwoGroupAnalysis
c0023	mean_diff	6.126295663050769	emlRunTwoGroupAnalysis
c0023	t	3.9024095083039763	emlRunTwoGroupAnalysis
c0023	df	44.85122186889205	emlRunTwoGroupAnalysis
c0023	p	0.00031662029464293065	emlRunTwoGroupAnalysis
c0023	cohens_d	1.1265285900537279	emlRunTwoGroupAnalysis
c0023	hedges_g	1.108044010464055	emlRunTwoGroupAnalysis
c0023	u1	431	emlRunTwoGroupAnalysis
c0023	u2	145	emlRunTwoGroupAnalysis
c0023	rank_biserial	0.4965277777777778	emlRunTwoGroupAnalysis
c0023	mw_p	0.0027296853011788804	emlRunTwoGroupAnalysis
c0023	p_method	exact	emlRunTwoGroupAnalysis
c0024	n_group1	24	emlRunTwoGroupAnalysis
c0024	n_group2	24	emlRunTwoGroupAnalysis
c0024	n	48	emlRunTwoGroupAnalysis
c0024	mean_group1	89.13421448105278	emlRunTwoGroupAnalysis
c0024	mean_group2	95.26051014410355	emlRunTwoGroupAnalysis
c0024	sd_group1	4.9840777494869775	emlRunTwoGroupAnalysis
c0024	sd_group2	5.857231403651492	emlRunTwoGroupAnalysis
c0024	median_group1	90.33935299990364	emlRunTwoGroupAnalysis
c0024	median_group2	95.27021171593253	emlRunTwoGroupAnalysis
c0024	mean_diff	-6.126295663050769	emlRunTwoGroupAnalysis
c0024	t	-3.9024095083039763	emlRunTwoGroupAnalysis
c0024	df	44.85122186889205	emlRunTwoGroupAnalysis
c0024	p	0.00031662029464293065	emlRunTwoGroupAnalysis
c0024	cohens_d	-1.1265285900537279	emlRunTwoGroupAnalysis
c0024	hedges_g	-1.108044010464055	emlRunTwoGroupAnalysis
c0024	u1	145	emlRunTwoGroupAnalysis
c0024	u2	431	emlRunTwoGroupAnalysis
c0024	rank_biserial	-0.4965277777777778	emlRunTwoGroupAnalysis
c0024	mw_p	0.0027296853011788804	emlRunTwoGroupAnalysis
c0024	p_method	exact	emlRunTwoGroupAnalysis
c0025	n_group1	24	emlRunTwoGroupAnalysis
c0025	n_group2	24	emlRunTwoGroupAnalysis
c0025	n	48	emlRunTwoGroupAnalysis
c0025	mean_group1	87.42731120137347	emlRunTwoGroupAnalysis
c0025	mean_group2	96.96741342378286	emlRunTwoGroupAnalysis
c0025	sd_group1	3.485128329960061	emlRunTwoGroupAnalysis
c0025	sd_group2	4.370170708306684	emlRunTwoGroupAnalysis
c0025	median_group1	88.11273799482314	emlRunTwoGroupAnalysis
c0025	median_group2	97.88766049774816	emlRunTwoGroupAnalysis
c0025	mean_diff	-9.540102222409388	emlRunTwoGroupAnalysis
c0025	t	-8.361260986258113	emlRunTwoGroupAnalysis
c0025	df	43.829915078239196	emlRunTwoGroupAnalysis
c0025	p	1.2663016289237533e-10	emlRunTwoGroupAnalysis
c0025	cohens_d	-2.413688140590419	emlRunTwoGroupAnalysis
c0025	hedges_g	-2.3740832775329577	emlRunTwoGroupAnalysis
c0026	n_group1	24	emlRunTwoGroupAnalysis
c0026	n_group2	24	emlRunTwoGroupAnalysis
c0026	n	48	emlRunTwoGroupAnalysis
c0026	mean_group1	96.96741342378286	emlRunTwoGroupAnalysis
c0026	mean_group2	87.42731120137347	emlRunTwoGroupAnalysis
c0026	sd_group1	4.370170708306684	emlRunTwoGroupAnalysis
c0026	sd_group2	3.485128329960061	emlRunTwoGroupAnalysis
c0026	median_group1	97.88766049774816	emlRunTwoGroupAnalysis
c0026	median_group2	88.11273799482314	emlRunTwoGroupAnalysis
c0026	mean_diff	9.540102222409388	emlRunTwoGroupAnalysis
c0026	t	8.361260986258113	emlRunTwoGroupAnalysis
c0026	df	43.829915078239196	emlRunTwoGroupAnalysis
c0026	p	1.2663016289237533e-10	emlRunTwoGroupAnalysis
c0026	cohens_d	2.413688140590419	emlRunTwoGroupAnalysis
c0026	hedges_g	2.3740832775329577	emlRunTwoGroupAnalysis
c0027	n_group1	24	emlRunTwoGroupAnalysis
c0027	n_group2	24	emlRunTwoGroupAnalysis
c0027	n	48	emlRunTwoGroupAnalysis
c0027	mean_group1	87.42731120137347	emlRunTwoGroupAnalysis
c0027	mean_group2	96.96741342378286	emlRunTwoGroupAnalysis
c0027	sd_group1	3.485128329960061	emlRunTwoGroupAnalysis
c0027	sd_group2	4.370170708306684	emlRunTwoGroupAnalysis
c0027	median_group1	88.11273799482314	emlRunTwoGroupAnalysis
c0027	median_group2	97.88766049774816	emlRunTwoGroupAnalysis
c0027	mean_diff	-9.540102222409388	emlRunTwoGroupAnalysis
c0027	t	-8.361260986258113	emlRunTwoGroupAnalysis
c0027	df	46	emlRunTwoGroupAnalysis
c0027	p	8.725917123891967e-11	emlRunTwoGroupAnalysis
c0027	cohens_d	-2.413688140590419	emlRunTwoGroupAnalysis
c0027	hedges_g	-2.3740832775329577	emlRunTwoGroupAnalysis
c0028	n_group1	24	emlRunTwoGroupAnalysis
c0028	n_group2	24	emlRunTwoGroupAnalysis
c0028	n	48	emlRunTwoGroupAnalysis
c0028	mean_group1	96.96741342378286	emlRunTwoGroupAnalysis
c0028	mean_group2	87.42731120137347	emlRunTwoGroupAnalysis
c0028	sd_group1	4.370170708306684	emlRunTwoGroupAnalysis
c0028	sd_group2	3.485128329960061	emlRunTwoGroupAnalysis
c0028	median_group1	97.88766049774816	emlRunTwoGroupAnalysis
