after	A	3	47	43	1	0
after	A	3	48	43	1	0
after	A	3	49	43	1	0
after	A	3	50	43	1	0
after	A	3	51	43	1	0
after	A	3	52	43	1	0
after	A	3	53	43	1	0
after	A	3	54	43	1	0
after	A	3	55	43	1	0
after	A	3	56	43	1	0
after	A	3	57	43	1	0
after	A	3	58	43	1	0
after	A	3	59	43	1	0
after	A	3	60	43	1	0
after	A	3	61	43	1	0
after	A	3	62	43	1	0
after	A	3	63	43	1	0
after	A	3	64	43	1	0
after	A	3	65	43	1	0
after	A	3	66	43	1	0
after	A	3	67	43	1	0
after	A	3	68	43	1	0
after	A	3	69	43	1	0
after	A	3	70	43	1	0
after	A	3	71	43	1	0
after	A	3	72	43	1	0
after	A	4	16	16	4	1
after	A	4	17	17	4	0
after	A	4	18	17	4	0
after	A	4	19	19	3	0
after	A	4	20	19	3	0
after	A	4	21	19	3	0
after	A	4	22	19	3	0
after	A	4	23	19	3	0
after	A	4	24	19	3	0
after	A	4	25	19	3	0
after	A	4	26	26	2	0
after	A	4	27	26	2	0
after	A	4	28	26	2	0
after	A	4	29	26	2	0
after	A	4	30	26	2	0
after	A	4	31	26	2	0
after	A	4	32	26	2	0
after	A	4	33	26	2	0
after	A	4	34	26	2	0
after	A	4	35	26	2	0
after	A	4	36	36	2	0
after	A	4	37	36	2	0
after	A	4	38	36	2	0
after	A	4	39	36	2	0
after	A	4	40	36	2	0
after	A	4	41	36	2	0
after	A	4	42	36	2	0
after	A	4	43	36	2	0
after	A	4	44	36	2	0
after	A	4	45	36	2	0
after	A	4	46	46	1	0
after	A	4	47	46	1	0
after	A	4	48	46	1	0
after	A	4	49	46	1	0
after	A	4	50	46	1	0
after	A	4	51	46	1	0
after	A	4	52	46	1	0
after	A	4	53	46	1	0
after	A	4	54	46	1	0
after	A	4	55	46	1	0
after	A	4	56	46	1	0
after	A	4	57	46	1	0
after	A	4	58	46	1	0
after	A	4	59	46	1	0
after	A	4	60	46	1	0
after	A	4	61	46	1	0
after	A	4	62	46	1	0
after	A	4	63	46	1	0
after	A	4	64	46	1	0
after	A	4	65	46	1	0
after	A	4	66	46	1	0
after	A	4	67	46	1	0
after	A	4	68	46	1	0
after	A	4	69	46	1	0
after	A	4	70	46	1	0
after	A	4	71	46	1	0
after	A	4	72	46	1	0
after	A	5	16	13	4	0
after	A	5	17	13	4	0
after	A	5	18	18	3	0
after	A	5	19	18	3	0
after	A	5	20	20	3	0
after	A	5	21	20	3	0
after	A	5	22	20	3	0
after	A	5	23	20	3	0
after	A	5	24	24	2	0
after	A	5	25	24	2	0
after	A	5	26	24	2	0
after	A	5	27	24	2	0
after	A	5	28	24	2	0
after	A	5	29	24	2	0
after	A	5	30	24	2	0
after	A	5	31	24	2	0
after	A	5	32	24	2	0
after	A	5	33	24	2	0
after	A	5	34	34	2	0
after	A	5	35	34	2	0
after	A	5	36	34	2	0
after	A	5	37	34	2	0
after	A	5	38	34	2	0
after	A	5	39	34	2	0
after	A	5	40	34	2	0
after	A	5	41	34	2	0
after	A	5	42	34	2	0
after	A	5	43	43	1	0
after	A	5	44	43	1	0
after	A	5	45	43	1	0
after	A	5	46	43	1	0
after	A	5	47	43	1	0
after	A	5	48	43	1	0
after	A	5	49	43	1	0
after	A	5	50	43	1	0
after	A	5	51	43	1	0
after	A	5	52	43	1	0
after	A	5	53	43	1	0
after	A	5	54	43	1	0
after	A	5	55	43	1	0
after	A	5	56	43	1	0
after	A	5	57	43	1	0
after	A	5	58	43	1	0
after	A	5	59	43	1	0
after	A	5	60	43	1	0
after	A	5	61	43	1	0
after	A	5	62	43	1	0
after	A	5	63	43	1	0
after	A	5	64	43	1	0
after	A	5	65	43	1	0
after	A	5	66	43	1	0
after	A	5	67	43	1	0
after	A	5	68	43	1	0
after	A	5	69	43	1	0
after	A	5	70	43	1	0
after	A	5	71	43	1	0
after	A	5	72	43	1	0
after	A	6	16	15	3	0
after	A	6	17	15	3	0
after	A	6	18	15	3	0
after	A	6	19	15	3	0
after	A	6	20	15	3	0
after	A	6	21	21	3	0
after	A	6	22	21	3	0
after	A	6	23	21	3	0
after	A	6	24	21	3	0
after	A	6	25	25	2	0
after	A	6	26	25	2	0
after	A	6	27	27	2	0
after	A	6	28	27	2	0
after	A	6	29	29	2	0
after	A	6	30	29	2	0
after	A	6	31	29	2	0
after	A	6	32	29	2	0
after	A	6	33	29	2	0
after	A	6	34	29	2	0
after	A	6	35	35	2	0
after	A	6	36	35	2	0
after	A	6	37	35	2	0
after	A	6	38	35	2	0
after	A	6	39	35	2	0
after	A	6	40	35	2	0
after	A	6	41	35	2	0
after	A	6	42	35	2	0
after	A	6	43	35	2	0
after	A	6	44	44	1	0
after	A	6	45	44	1	0
after	A	6	46	44	1	0
after	A	6	47	44	1	0
after	A	6	48	44	1	0
after	A	6	49	44	1	0
after	A	6	50	44	1	0
after	A	6	51	44	1	0
after	A	6	52	44	1	0
after	A	6	53	44	1	0
after	A	6	54	44	1	0
after	A	6	55	44	1	0
after	A	6	56	44	1	0
after	A	6	57	44	1	0
after	A	6	58	44	1	0
after	A	6	59	44	1	0
after	A	6	60	44	1	0
after	A	6	61	44	1	0
after	A	6	62	44	1	0
after	A	6	63	44	1	0
after	A	6	64	44	1	0
after	A	6	65	44	1	0
after	A	6	66	44	1	0
after	A	6	67	44	1	0
after	A	6	68	44	1	0
after	A	6	69	44	1	0
after	A	6	70	44	1	0
after	A	6	71	44	1	0
after	A	6	72	44	1	0
after	A	7	16	15	4	0
after	A	7	17	15	4	0
after	A	7	18	15	4	0
after	A	7	19	15	4	0
after	A	7	20	15	4	0
after	A	7	21	15	4	0
after	A	7	22	22	3	0
after	A	7	23	22	3	0
after	A	7	24	22	3	0
after	A	7	25	22	3	0
after	A	7	26	22	3	0
after	A	7	27	22	3	0
after	A	7	28	28	2	0
after	A	7	29	28	2	0
after	A	7	30	28	2	0
after	A	7	31	28	2	0
after	A	7	32	28	2	0
after	A	7	33	28	2	0
after	A	7	34	28	2	0
after	A	7	35	28	2	0
after	A	7	36	28	2	0
after	A	7	37	28	2	0
after	A	7	38	38	2	0
after	A	7	39	38	2	0
after	A	7	40	38	2	0
after	A	7	41	38	2	0
after	A	7	42	38	2	0
after	A	7	43	38	2	0
after	A	7	44	38	2	0
after	A	7	45	38	2	0
after	A	7	46	38	2	0
after	A	7	47	38	2	0
after	A	7	48	38	2	0
after	A	7	49	38	2	0
after	A	7	50	38	2	0
after	A	7	51	38	2	0
after	A	7	52	52	1	0
after	A	7	53	52	1	0
after	A	7	54	52	1	0
after	A	7	55	52	1	0
after	A	7	56	52	1	0
after	A	7	57	52	1	0
after	A	7	58	52	1	0
after	A	7	59	52	1	0
after	A	7	60	52	1	0
after	A	7	61	52	1	0
after	A	7	62	52	1	0
after	A	7	63	52	1	0
after	A	7	64	52	1	0
after	A	7	65	52	1	0
after	A	7	66	52	1	0
after	A	7	67	52	1	0
after	A	7	68	52	1	0
after	A	7	69	52	1	0
after	A	7	70	52	1	0
after	A	7	71	52	1	0
after	A	7	72	52	1	0
after	A	8	16	15	4	0
after	A	8	17	17	4	0
after	A	8	18	17	4	0
after	A	8	19	19	3	0
after	A	8	20	19	3	0
after	A	8	21	19	3	0
after	A	8	22	19	3	0
after	A	8	23	23	3	0
after	A	8	24	23	3	0
after	A	8	25	23	3	0
after	A	8	26	23	3	0
after	A	8	27	23	3	0
after	A	8	28	23	3	0
after	A	8	29	29	2	0
after	A	8	30	29	2	0
after	A	8	31	31	2	0
after	A	8	32	31	2	0
after	A	8	33	33	2	0
after	A	8	34	33	2	0
after	A	8	35	33	2	0
after	A	8	36	33	2	0
after	A	8	37	33	2	0
after	A	8	38	33	2	0
after	A	8	39	39	2	0
after	A	8	40	39	2	0
after	A	8	41	39	2	0
after	A	8	42	39	2	0
after	A	8	43	39	2	0
after	A	8	44	39	2	0
after	A	8	45	39	2	0
after	A	8	46	39	2	0
after	A	8	47	39	2	0
after	A	8	48	39	2	0
after	A	8	49	39	2	0
after	A	8	50	39	2	0
after	A	8	51	39	2	0
after	A	8	52	39	2	0
after	A	8	53	53	1	0
after	A	8	54	53	1	0
after	A	8	55	53	1	0
after	A	8	56	53	1	0
after	A	8	57	53	1	0
after	A	8	58	53	1	0
after	A	8	59	53	1	0
after	A	8	60	53	1	0
after	A	8	61	53	1	0
after	A	8	62	53	1	0
after	A	8	63	53	1	0
after	A	8	64	53	1	0
after	A	8	65	53	1	0
after	A	8	66	53	1	0
after	A	8	67	53	1	0
after	A	8	68	53	1	0
after	A	8	69	53	1	0
after	A	8	70	53	1	0
after	A	8	71	53	1	0
after	A	8	72	53	1	0
after	A	9	16	13	6	0
after	A	9	17	17	4	0
after	A	9	18	17	4	0
after	A	9	19	17	4	0
after	A	9	20	17	4	0
after	A	9	21	17	4	0
after	A	9	22	17	4	0
after	A	9	23	23	3	0
after	A	9	24	23	3	0
after	A	9	25	23	3	0
after	A	9	26	23	3	0
after	A	9	27	23	3	0
after	A	9	28	23	3	0
after	A	9	29	23	3	0
after	A	9	30	23	3	0
after	A	9	31	31	2	0
after	A	9	32	31	2	0
after	A	9	33	31	2	0
after	A	9	34	31	2	0
after	A	9	35	31	2	0
after	A	9	36	31	2	0
after	A	9	37	31	2	0
after	A	9	38	31	2	0
after	A	9	39	31	2	0
after	A	9	40	31	2	0
after	A	9	41	41	2	0
after	A	9	42	41	2	0
after	A	9	43	41	2	0
after	A	9	44	41	2	0
after	A	9	45	41	2	0
after	A	9	46	41	2	0
after	A	9	47	41	2	0
after	A	9	48	41	2	0
after	A	9	49	49	2	0
after	A	9	50	49	2	0
after	A	9	51	49	2	0
after	A	9	52	49	2	0
after	A	9	53	49	2	0
after	A	9	54	49	2	0
after	A	9	55	49	2	0
after	A	9	56	49	2	0
after	A	9	57	49	2	0
after	A	9	58	49	2	0
after	A	9	59	49	2	0
after	A	9	60	49	2	0
after	A	9	61	49	2	0
after	A	9	62	49	2	0
after	A	9	63	63	1	0
after	A	9	64	63	1	0
after	A	9	65	63	1	0
after	A	9	66	63	1	0
after	A	9	67	63	1	0
after	A	9	68	63	1	0
after	A	9	69	63	1	0
after	A	9	70	63	1	0
after	A	9	71	63	1	0
after	A	9	72	63	1	0
after	A	10	16	16	4	1
after	A	10	17	16	4	1
after	A	10	18	16	4	1
after	A	10	19	16	4	1
after	A	10	20	16	4	1
after	A	10	21	16	4	1
after	A	10	22	22	3	0
after	A	10	23	22	3	0
after	A	10	24	22	3	0
after	A	10	25	22	3	0
after	A	10	26	22	3	0
after	A	10	27	22	3	0
after	A	10	28	22	3	0
after	A	10	29	22	3	0
after	A	10	30	22	3	0
after	A	10	31	22	3	0
after	A	10	32	32	2	0
after	A	10	33	32	2	0
after	A	10	34	32	2	0
after	A	10	35	32	2	0
after	A	10	36	32	2	0
after	A	10	37	32	2	0
after	A	10	38	32	2	0
after	A	10	39	32	2	0
after	A	10	40	32	2	0
after	A	10	41	32	2	0
after	A	10	42	42	2	0
after	A	10	43	42	2	0
after	A	10	44	42	2	0
after	A	10	45	42	2	0
after	A	10	46	42	2	0
after	A	10	47	42	2	0
after	A	10	48	42	2	0
after	A	10	49	42	2	0
after	A	10	50	42	2	0
after	A	10	51	42	2	0
after	A	10	52	52	1	0
after	A	10	53	52	1	0
after	A	10	54	52	1	0
after	A	10	55	52	1	0
after	A	10	56	52	1	0
after	A	10	57	52	1	0
after	A	10	58	52	1	0
after	A	10	59	52	1	0
after	A	10	60	52	1	0
after	A	10	61	52	1	0
after	A	10	62	52	1	0
after	A	10	63	52	1	0
after	A	10	64	52	1	0
after	A	10	65	52	1	0
after	A	10	66	52	1	0
after	A	10	67	52	1	0
after	A	10	68	52	1	0
after	A	10	69	52	1	0
after	A	10	70	52	1	0
after	A	10	71	52	1	0
after	A	10	72	52	1	0
after	A	11	16	13	4	0
after	A	11	17	13	4	0
after	A	11	18	18	3	0
after	A	11	19	18	3	0
after	A	11	20	18	3	0
after	A	11	21	18	3	0
after	A	11	22	18	3	0
after	A	11	23	23	2	0
after	A	11	24	23	2	0
after	A	11	25	23	2	0
after	A	11	26	23	2	0
after	A	11	27	23	2	0
after	A	11	28	23	2	0
after	A	11	29	23	2	0
after	A	11	30	23	2	0
after	A	11	31	23	2	0
after	A	11	32	23	2	0
after	A	11	33	33	2	0
after	A	11	34	33	2	0
after	A	11	35	33	2	0
after	A	11	36	33	2	0
after	A	11	37	33	2	0
after	A	11	38	33	2	0
after	A	11	39	33	2	0
after	A	11	40	33	2	0
after	A	11	41	33	2	0
after	A	11	42	42	1	0
after	A	11	43	42	1	0
after	A	11	44	42	1	0
after	A	11	45	42	1	0
after	A	11	46	42	1	0
after	A	11	47	42	1	0
after	A	11	48	42	1	0
after	A	11	49	42	1	0
after	A	11	50	42	1	0
after	A	11	51	42	1	0
after	A	11	52	42	1	0
after	A	11	53	42	1	0
after	A	11	54	42	1	0
after	A	11	55	42	1	0
after	A	11	56	42	1	0
after	A	11	57	42	1	0
after	A	11	58	42	1	0
after	A	11	59	42	1	0
after	A	11	60	42	1	0
after	A	11	61	42	1	0
after	A	11	62	42	1	0
after	A	11	63	42	1	0
after	A	11	64	42	1	0
after	A	11	65	42	1	0
after	A	11	66	42	1	0
after	A	11	67	42	1	0
after	A	11	68	42	1	0
after	A	11	69	42	1	0
after	A	11	70	42	1	0
after	A	11	71	42	1	0
after	A	11	72	42	1	0
after	A	12	16	15	3	0
after	A	12	17	15	3	0
after	A	12	18	15	3	0
after	A	12	19	15	3	0
after	A	12	20	20	2	0
after	A	12	21	20	2	0
after	A	12	22	22	2	0
after	A	12	23	22	2	0
after	A	12	24	24	2	0
after	A	12	25	24	2	0
after	A	12	26	26	2	0
after	A	12	27	26	2	0
after	A	12	28	26	2	0
after	A	12	29	26	2	0
after	A	12	30	26	2	0
after	A	12	31	31	1	0
after	A	12	32	31	1	0
after	A	12	33	31	1	0
after	A	12	34	31	1	0
after	A	12	35	31	1	0
after	A	12	36	31	1	0
after	A	12	37	31	1	0
after	A	12	38	31	1	0
after	A	12	39	31	1	0
after	A	12	40	31	1	0
after	A	12	41	31	1	0
after	A	12	42	31	1	0
after	A	12	43	31	1	0
after	A	12	44	31	1	0
after	A	12	45	31	1	0
after	A	12	46	31	1	0
after	A	12	47	31	1	0
after	A	12	48	31	1	0
after	A	12	49	31	1	0
after	A	12	50	31	1	0
after	A	12	51	31	1	0
after	A	12	52	31	1	0
after	A	12	53	31	1	0
after	A	12	54	31	1	0
after	A	12	55	31	1	0
after	A	12	56	31	1	0
after	A	12	57	31	1	0
after	A	12	58	31	1	0
after	A	12	59	31	1	0
after	A	12	60	31	1	0
after	A	12	61	31	1	0
after	A	12	62	31	1	0
after	A	12	63	31	1	0
after	A	12	64	31	1	0
after	A	12	65	31	1	0
after	A	12	66	31	1	0
after	A	12	67	31	1	0
after	A	12	68	31	1	0
after	A	12	69	31	1	0
after	A	12	70	31	1	0
after	A	12	71	31	1	0
after	A	12	72	31	1	0
after	A	13	16	11	3	0
after	A	13	17	11	3	0
after	A	13	18	11	3	0
after	A	13	19	11	3	0
after	A	13	20	20	2	0
after	A	13	21	20	2	0
after	A	13	22	20	2	0
after	A	13	23	23	2	0
after	A	13	24	23	2	0
after	A	13	25	23	2	0
after	A	13	26	23	2	0
after	A	13	27	23	2	0
after	A	13	28	23	2	0
after	A	13	29	23	2	0
after	A	13	30	23	2	0
after	A	13	31	23	2	0
after	A	13	32	32	1	0
after	A	13	33	32	1	0
after	A	13	34	32	1	0
after	A	13	35	32	1	0
after	A	13	36	32	1	0
after	A	13	37	32	1	0
after	A	13	38	32	1	0
after	A	13	39	32	1	0
after	A	13	40	32	1	0
after	A	13	41	32	1	0
after	A	13	42	32	1	0
after	A	13	43	32	1	0
after	A	13	44	32	1	0
after	A	13	45	32	1	0
after	A	13	46	32	1	0
after	A	13	47	32	1	0
after	A	13	48	32	1	0
after	A	13	49	32	1	0
after	A	13	50	32	1	0
after	A	13	51	32	1	0
after	A	13	52	32	1	0
after	A	13	53	32	1	0
after	A	13	54	32	1	0
after	A	13	55	32	1	0
after	A	13	56	32	1	0
after	A	13	57	32	1	0
after	A	13	58	32	1	0
after	A	13	59	32	1	0
after	A	13	60	32	1	0
after	A	13	61	32	1	0
after	A	13	62	32	1	0
after	A	13	63	32	1	0
after	A	13	64	32	1	0
after	A	13	65	32	1	0
after	A	13	66	32	1	0
after	A	13	67	32	1	0
after	A	13	68	32	1	0
after	A	13	69	32	1	0
after	A	13	70	32	1	0
after	A	13	71	32	1	0
after	A	13	72	32	1	0
after	A	14	16	12	2	0
after	A	14	17	12	2	0
after	A	14	18	12	2	0
after	A	14	19	12	2	0
after	A	14	20	12	2	0
after	A	14	21	21	1	0
after	A	14	22	21	1	0
after	A	14	23	21	1	0
after	A	14	24	21	1	0
after	A	14	25	21	1	0
after	A	14	26	21	1	0
after	A	14	27	21	1	0
after	A	14	28	21	1	0
after	A	14	29	21	1	0
after	A	14	30	21	1	0
after	A	14	31	21	1	0
after	A	14	32	21	1	0
after	A	14	33	21	1	0
after	A	14	34	21	1	0
after	A	14	35	21	1	0
after	A	14	36	21	1	0
after	A	14	37	21	1	0
after	A	14	38	21	1	0
after	A	14	39	21	1	0
after	A	14	40	21	1	0
after	A	14	41	21	1	0
after	A	14	42	21	1	0
after	A	14	43	21	1	0
after	A	14	44	21	1	0
after	A	14	45	21	1	0
after	A	14	46	21	1	0
after	A	14	47	21	1	0
after	A	14	48	21	1	0
after	A	14	49	21	1	0
after	A	14	50	21	1	0
after	A	14	51	21	1	0
after	A	14	52	21	1	0
after	A	14	53	21	1	0
after	A	14	54	21	1	0
after	A	14	55	21	1	0
after	A	14	56	21	1	0
after	A	14	57	21	1	0
after	A	14	58	21	1	0
after	A	14	59	21	1	0
after	A	14	60	21	1	0
after	A	14	61	21	1	0
after	A	14	62	21	1	0
after	A	14	63	21	1	0
after	A	14	64	21	1	0
after	A	14	65	21	1	0
after	A	14	66	21	1	0
after	A	14	67	21	1	0
after	A	14	68	21	1	0
after	A	14	69	21	1	0
after	A	14	70	21	1	0
after	A	14	71	21	1	0
after	A	14	72	21	1	0
after	A	15	16	15	3	0
after	A	15	17	17	3	0
after	A	15	18	17	3	0
after	A	15	19	17	3	0
after	A	15	20	17	3	0
after	A	15	21	21	2	0
after	A	15	22	21	2	0
after	A	15	23	21	2	0
after	A	15	24	21	2	0
after	A	15	25	25	2	0
after	A	15	26	26	2	0
after	A	15	27	26	2	0
after	A	15	28	26	2	0
after	A	15	29	26	2	0
after	A	15	30	26	2	0
after	A	15	31	26	2	0
after	A	15	32	26	2	0
after	A	15	33	26	2	0
after	A	15	34	26	2	0
after	A	15	35	26	2	0
after	A	15	36	26	2	0
after	A	15	37	26	2	0
after	A	15	38	26	2	0
after	A	15	39	39	1	0
after	A	15	40	39	1	0
after	A	15	41	39	1	0
after	A	15	42	39	1	0
after	A	15	43	39	1	0
after	A	15	44	39	1	0
after	A	15	45	39	1	0
after	A	15	46	39	1	0
after	A	15	47	39	1	0
after	A	15	48	39	1	0
after	A	15	49	39	1	0
after	A	15	50	39	1	0
after	A	15	51	39	1	0
after	A	15	52	39	1	0
after	A	15	53	39	1	0
after	A	15	54	39	1	0
after	A	15	55	39	1	0
after	A	15	56	39	1	0
after	A	15	57	39	1	0
after	A	15	58	39	1	0
after	A	15	59	39	1	0
after	A	15	60	39	1	0
after	A	15	61	39	1	0
after	A	15	62	39	1	0
after	A	15	63	39	1	0
after	A	15	64	39	1	0
after	A	15	65	39	1	0
after	A	15	66	39	1	0
after	A	15	67	39	1	0
after	A	15	68	39	1	0
after	A	15	69	39	1	0
after	A	15	70	39	1	0
after	A	15	71	39	1	0
after	A	15	72	39	1	0
after	A	16	16	13	4	0
after	A	16	17	13	4	0
after	A	16	18	18	3	0
after	A	16	19	18	3	0
after	A	16	20	20	3	0
after	A	16	21	21	2	0
after	A	16	22	21	2	0
after	A	16	23	21	2	0
after	A	16	24	21	2	0
after	A	16	25	21	2	0
after	A	16	26	21	2	0
after	A	16	27	21	2	0
after	A	16	28	28	2	0
after	A	16	29	29	2	0
after	A	16	30	29	2	0
after	A	16	31	29	2	0
after	A	16	32	29	2	0
after	A	16	33	29	2	0
after	A	16	34	29	2	0
after	A	16	35	29	2	0
after	A	16	36	29	2	0
after	A	16	37	29	2	0
after	A	16	38	29	2	0
after	A	16	39	29	2	0
after	A	16	40	29	2	0
after	A	16	41	29	2	0
after	A	16	42	42	1	0
after	A	16	43	42	1	0
after	A	16	44	42	1	0
after	A	16	45	42	1	0
after	A	16	46	42	1	0
after	A	16	47	42	1	0
after	A	16	48	42	1	0
after	A	16	49	42	1	0
after	A	16	50	42	1	0
after	A	16	51	42	1	0
after	A	16	52	42	1	0
after	A	16	53	42	1	0
after	A	16	54	42	1	0
after	A	16	55	42	1	0
after	A	16	56	42	1	0
after	A	16	57	42	1	0
after	A	16	58	42	1	0
after	A	16	59	42	1	0
after	A	16	60	42	1	0
after	A	16	61	42	1	0
after	A	16	62	42	1	0
after	A	16	63	42	1	0
after	A	16	64	42	1	0
after	A	16	65	42	1	0
after	A	16	66	42	1	0
after	A	16	67	42	1	0
after	A	16	68	42	1	0
after	A	16	69	42	1	0
after	A	16	70	42	1	0
after	A	16	71	42	1	0
after	A	16	72	42	1	0
after	A	17	16	14	4	0
after	A	17	17	14	4	0
after	A	17	18	14	4	0
after	A	17	19	14	4	0
after	A	17	20	20	3	0
after	A	17	21	21	3	0
after	A	17	22	21	3	0
after	A	17	23	21	3	0
after	A	17	24	21	3	0
after	A	17	25	21	3	0
after	A	17	26	26	2	0
after	A	17	27	26	2	0
after	A	17	28	28	2	0
after	A	17	29	28	2	0
after	A	17	30	28	2	0
after	A	17	31	28	2	0
after	A	17	32	28	2	0
after	A	17	33	28	2	0
after	A	17	34	28	2	0
after	A	17	35	35	2	0
after	A	17	36	36	2	0
after	A	17	37	36	2	0
after	A	17	38	36	2	0
after	A	17	39	36	2	0
after	A	17	40	36	2	0
after	A	17	41	36	2	0
after	A	17	42	36	2	0
after	A	17	43	36	2	0
after	A	17	44	36	2	0
after	A	17	45	36	2	0
after	A	17	46	36	2	0
after	A	17	47	36	2	0
after	A	17	48	36	2	0
after	A	17	49	49	1	0
after	A	17	50	49	1	0
after	A	17	51	49	1	0
after	A	17	52	49	1	0
after	A	17	53	49	1	0
after	A	17	54	49	1	0
after	A	17	55	49	1	0
after	A	17	56	49	1	0
after	A	17	57	49	1	0
after	A	17	58	49	1	0
after	A	17	59	49	1	0
after	A	17	60	49	1	0
after	A	17	61	49	1	0
after	A	17	62	49	1	0
after	A	17	63	49	1	0
after	A	17	64	49	1	0
after	A	17	65	49	1	0
after	A	17	66	49	1	0
after	A	17	67	49	1	0
after	A	17	68	49	1	0
after	A	17	69	49	1	0
after	A	17	70	49	1	0
after	A	17	71	49	1	0
after	A	17	72	49	1	0
after	A	18	16	13	4	0
after	A	18	17	13	4	0
after	A	18	18	13	4	0
after	A	18	19	13	4	0
after	A	18	20	13	4	0
after	A	18	21	13	4	0
after	A	18	22	22	3	0
after	A	18	23	23	3	0
after	A	18	24	23	3	0
after	A	18	25	25	2	0
after	A	18	26	25	2	0
after	A	18	27	27	2	0
after	A	18	28	27	2	0
after	A	18	29	27	2	0
after	A	18	30	27	2	0
after	A	18	31	27	2	0
after	A	18	32	27	2	0
after	A	18	33	27	2	0
after	A	18	34	27	2	0
after	A	18	35	27	2	0
after	A	18	36	36	2	0
after	A	18	37	37	2	0
after	A	18	38	37	2	0
after	A	18	39	37	2	0
after	A	18	40	37	2	0
after	A	18	41	37	2	0
after	A	18	42	37	2	0
after	A	18	43	37	2	0
after	A	18	44	37	2	0
after	A	18	45	37	2	0
after	A	18	46	37	2	0
